Actual,Predicted,Model,ModelFull,Residuals
5.6252516539898965,5.722616195678711,XGB,XGBoost,-0.09736454168881448
5.119186407719209,5.027316093444824,XGB,XGBoost,0.09187031427438441
4.5376020021010435,5.805778503417969,XGB,XGBoost,-1.2681765013169253
5.045757490560675,5.462512493133545,XGB,XGBoost,-0.4167550025728701
4.5376020021010435,5.484395503997803,XGB,XGBoost,-0.9467935018967593
4.954677021213342,5.684723854064941,XGB,XGBoost,-0.730046832851599
5.522878745280337,6.295934677124023,XGB,XGBoost,-0.773055931843686
5.3872161432802645,5.344395160675049,XGB,XGBoost,0.04282098260521572
4.978810700930062,5.2081990242004395,XGB,XGBoost,-0.22938832327037773
4.7945270706561125,4.430649280548096,XGB,XGBoost,0.3638777901080168
4.698970004336019,5.781071662902832,XGB,XGBoost,-1.0821016585668133
4.991399828238082,5.180546283721924,XGB,XGBoost,-0.1891464554838418
5.221848749616356,4.546442985534668,XGB,XGBoost,0.6754057640816882
4.921905849593589,4.535571098327637,XGB,XGBoost,0.3863347512659523
5.166852888087215,5.3539557456970215,XGB,XGBoost,-0.1871028576098066
5.018106086327222,5.3968825340271,XGB,XGBoost,-0.3787764476998774
5.910094888560602,6.092339515686035,XGB,XGBoost,-0.1822446271254332
4.928117992693875,5.349729061126709,XGB,XGBoost,-0.421611068432834
5.325138859262188,5.095027923583984,XGB,XGBoost,0.23011093567820406
5.552841968657781,6.384732723236084,XGB,XGBoost,-0.8318907545783034
4.3448615651886175,4.3174333572387695,XGB,XGBoost,0.027428207949848016
4.3979400086720375,5.311899185180664,XGB,XGBoost,-0.9139591765086266
5.130768280269024,5.529954433441162,XGB,XGBoost,-0.39918615317213835
5.628932137728264,5.639660835266113,XGB,XGBoost,-0.010728697537849108
5.830913642512977,6.985815525054932,XGB,XGBoost,-1.1549018825419548
6.657577319177793,6.4076337814331055,XGB,XGBoost,0.24994353774468792
6.259637310505756,6.099719047546387,XGB,XGBoost,0.15991826295936917
6.835647144215563,6.2118096351623535,XGB,XGBoost,0.6238375090532093
6.161150909262744,6.209756851196289,XGB,XGBoost,-0.04860594193354473
6.236572006437063,5.894628524780273,XGB,XGBoost,0.34194348165678967
6.721246399047171,6.463693141937256,XGB,XGBoost,0.2575532571099153
6.443697499232712,7.445666313171387,XGB,XGBoost,-1.0019688139386744
6.708684280255182,5.827964782714844,XGB,XGBoost,0.8807194975403378
6.406713932979542,6.890490531921387,XGB,XGBoost,-0.4837765989418443
6.017728766960431,5.1724324226379395,XGB,XGBoost,0.8452963443224917
6.29929628285498,6.431264877319336,XGB,XGBoost,-0.1319685944643556
6.00436480540245,5.339513301849365,XGB,XGBoost,0.6648515035530851
6.823908740944319,6.85262393951416,XGB,XGBoost,-0.028715198569841505
6.531652669587842,6.902656555175781,XGB,XGBoost,-0.37100388558793895
6.700331433503756,6.976312160491943,XGB,XGBoost,-0.27598072698818754
6.173925197299173,5.5407609939575195,XGB,XGBoost,0.6331642033416536
6.552841968657781,7.357583522796631,XGB,XGBoost,-0.8047415541388503
6.017728766960431,6.51780891418457,XGB,XGBoost,-0.5000801472241392
6.494850021680094,6.468029022216797,XGB,XGBoost,0.026820999463296857
6.413412695328245,6.544776439666748,XGB,XGBoost,-0.13136374433850317
6.721246399047171,6.650964260101318,XGB,XGBoost,0.07028213894585278
6.54515513999149,6.270522117614746,XGB,XGBoost,0.2746330223767437
6.309803919971486,6.684178352355957,XGB,XGBoost,-0.3743744323844709
6.259637310505756,6.277792453765869,XGB,XGBoost,-0.01815514326011325
6.318758762624412,6.204324245452881,XGB,XGBoost,0.11443451717153152
6.145693958198919,6.855364799499512,XGB,XGBoost,-0.7096708413005928
6.512861624522813,6.6656718254089355,XGB,XGBoost,-0.15281020088612252
6.932557157223619,6.434542179107666,XGB,XGBoost,0.4980149781159531
6.585026652029182,6.155712127685547,XGB,XGBoost,0.42931452434363493
6.943095148663527,7.397894859313965,XGB,XGBoost,-0.45479971065043756
6.5825354517697114,5.587088108062744,XGB,XGBoost,0.9954473437069673
6.333482019445119,7.791806697845459,XGB,XGBoost,-1.4583246784003396
6.259637310505756,6.542867660522461,XGB,XGBoost,-0.28323035001670505
6.686132779630847,6.628954887390137,XGB,XGBoost,0.057177892240710015
6.462180904926726,6.259012699127197,XGB,XGBoost,0.20316820579952832
6.6020599913279625,7.269561290740967,XGB,XGBoost,-0.6675012994130043
6.259637310505756,6.0876641273498535,XGB,XGBoost,0.17197318315590238
6.259637310505756,6.232394218444824,XGB,XGBoost,0.027243092060931673
6.259637310505756,6.746598243713379,XGB,XGBoost,-0.486960933207623
6.229147988357855,5.6878342628479,XGB,XGBoost,0.5413137255099549
6.530177984021837,6.435883045196533,XGB,XGBoost,0.09429493882530338
6.437707135543525,5.61082124710083,XGB,XGBoost,0.8268858884426953
6.3872161432802645,6.099413871765137,XGB,XGBoost,0.28780227151512783
6.214670164989233,5.536069869995117,XGB,XGBoost,0.6786002949941157
6.346787486224656,6.879885673522949,XGB,XGBoost,-0.5330981872982932
6.773234576165021,6.953774929046631,XGB,XGBoost,-0.18054035288160986
6.0915149811213505,5.799994468688965,XGB,XGBoost,0.29152051243238564
6.629818655252878,6.6997504234313965,XGB,XGBoost,-0.06993176817851854
6.3872161432802645,6.611386775970459,XGB,XGBoost,-0.22417063269019444
6.00436480540245,5.923781871795654,XGB,XGBoost,0.08058293360679603
6.31030780460169,5.964072227478027,XGB,XGBoost,0.3462355771236627
6.2076083105017466,7.33853816986084,XGB,XGBoost,-1.1309298593590933
6.958607314841775,6.434196949005127,XGB,XGBoost,0.5244103658366477
6.7544873321858505,6.705576419830322,XGB,XGBoost,0.04891091235552825
6.410832609453952,6.428651809692383,XGB,XGBoost,-0.017819200238430533
6.301029995663981,6.4314165115356445,XGB,XGBoost,-0.13038651587166328
6.420107856897075,6.035882949829102,XGB,XGBoost,0.3842249070679733
6.42021640338319,6.466793537139893,XGB,XGBoost,-0.04657713375670269
6.259637310505756,6.504957675933838,XGB,XGBoost,-0.245320365428082
6.72584215073632,6.613049507141113,XGB,XGBoost,0.11279264359520713
6.075720713938118,5.874017238616943,XGB,XGBoost,0.2017034753211746
6.221848749616356,5.539694309234619,XGB,XGBoost,0.682154440381737
6.221848749616356,5.8270368576049805,XGB,XGBoost,0.3948118920113757
6.7447274948966935,6.354896068572998,XGB,XGBoost,0.3898314263236955
6.568636235841013,7.444003582000732,XGB,XGBoost,-0.8753673461597193
6.013228265733755,5.666103839874268,XGB,XGBoost,0.3471244258594872
6.381416708657263,6.8145647048950195,XGB,XGBoost,-0.43314799623775624
6.346787486224656,7.079850673675537,XGB,XGBoost,-0.7330631874508811
6.31695296176115,6.126847267150879,XGB,XGBoost,0.1901056946102715
6.102372908709558,6.263119220733643,XGB,XGBoost,-0.1607463120240844
6.823908740944319,6.3729023933410645,XGB,XGBoost,0.4510063476032542
6.318758762624412,6.208008289337158,XGB,XGBoost,0.11075047328725418
6.199998172182031,7.098413944244385,XGB,XGBoost,-0.8984157720623536
6.7447274948966935,7.49399995803833,XGB,XGBoost,-0.7492724631416365
6.144012072824122,5.506292343139648,XGB,XGBoost,0.6377197296844734
6.142667503568732,8.151419639587402,XGB,XGBoost,-2.0087521360186704
6.0999990348465305,6.903559684753418,XGB,XGBoost,-0.8035606499068875
6.508638306165727,6.333803176879883,XGB,XGBoost,0.1748351292858441
6.236572006437063,5.910861015319824,XGB,XGBoost,0.3257109911172389
6.33161408331,6.4669904708862305,XGB,XGBoost,-0.1353763875762306
6,5.451577663421631,XGB,XGBoost,0.5484223365783691
6.1258081953209285,6.6450371742248535,XGB,XGBoost,-0.519228978903925
6.931814138253839,6.266242980957031,XGB,XGBoost,0.6655711572968075
6.09799710864927,5.904273509979248,XGB,XGBoost,0.1937235986700223
6.585026652029182,6.43538761138916,XGB,XGBoost,0.14963904064002165
6.425968732272281,6.477049827575684,XGB,XGBoost,-0.051081095303402435
6.247951552180561,6.565006256103516,XGB,XGBoost,-0.3170547039229543
6.045757490560675,5.583186149597168,XGB,XGBoost,0.4625713409635068
6.850472986245652,7.016356468200684,XGB,XGBoost,-0.16588348195503144
6.214670164989233,6.646205425262451,XGB,XGBoost,-0.4315352602732183
6.769551078621726,6.98195743560791,XGB,XGBoost,-0.21240635698618426
6.005682847330363,6.349870681762695,XGB,XGBoost,-0.3441878344323319
6.236572006437063,6.406769752502441,XGB,XGBoost,-0.1701977460653783
6.6777807052660805,6.43752908706665,XGB,XGBoost,0.24025161819943008
6.795880017344075,6.1182541847229,XGB,XGBoost,0.6776258326211746
6.4089353929735005,5.1416425704956055,XGB,XGBoost,1.267292822477895
6.455931955649724,6.5557966232299805,XGB,XGBoost,-0.09986466758025614
6.681727919788373,6.657070159912109,XGB,XGBoost,0.02465775987626362
6.795880017344075,7.160921096801758,XGB,XGBoost,-0.3650410794576828
6.34454718531193,7.505857467651367,XGB,XGBoost,-1.1613102823394374
6.815024809301739,6.367252826690674,XGB,XGBoost,0.4477719826110649
6.831557093088298,6.67361307144165,XGB,XGBoost,0.15794402164664767
6.259637310505756,6.4335832595825195,XGB,XGBoost,-0.17394594907676364
6.818156412055227,7.028709888458252,XGB,XGBoost,-0.21055347640302458
6.346787486224656,7.0254011154174805,XGB,XGBoost,-0.6786136291928244
6.096910013008056,5.840177059173584,XGB,XGBoost,0.25673295383447226
6.721246399047171,6.751553058624268,XGB,XGBoost,-0.03030665957709644
6.82102305270683,7.007126808166504,XGB,XGBoost,-0.18610375545967361
6.275724130399211,6.064828395843506,XGB,XGBoost,0.21089573455570498
6.7447274948966935,6.9368672370910645,XGB,XGBoost,-0.1921397421943709
6.844663962534939,6.547214508056641,XGB,XGBoost,0.29744945447829796
6.221848749616356,6.046228408813477,XGB,XGBoost,0.17562034080287958
6.958607314841775,6.392123699188232,XGB,XGBoost,0.5664836156535422
6.173925197299173,5.944896697998047,XGB,XGBoost,0.22902849930112623
6.221848749616356,6.103634357452393,XGB,XGBoost,0.11821439216396357
6.840011949618013,6.315199851989746,XGB,XGBoost,0.5248120976282671
6.928117992693875,6.806379318237305,XGB,XGBoost,0.12173867445657027
6.161150909262744,5.857876777648926,XGB,XGBoost,0.30327413161381855
6.376750709602099,7.574934959411621,XGB,XGBoost,-1.1981842498095219
6.455931955649724,6.078113079071045,XGB,XGBoost,0.3778188765786794
6.698970004336019,5.373386383056641,XGB,XGBoost,1.3255836212793781
6.142667503568732,6.927389144897461,XGB,XGBoost,-0.784721641328729
6.522878745280337,5.71530294418335,XGB,XGBoost,0.8075758010969878
6.356547323513812,6.446619987487793,XGB,XGBoost,-0.09007266397398084
6.017728766960431,5.581249713897705,XGB,XGBoost,0.43647905306272605
6.698970004336019,6.186020374298096,XGB,XGBoost,0.512949630037923
6.309803919971486,5.3684983253479,XGB,XGBoost,0.9413055946235858
6.154901959985743,6.057939529418945,XGB,XGBoost,0.09696243056679776
6.026872146400302,7.151768684387207,XGB,XGBoost,-1.1248965379869054
6,6.914768218994141,XGB,XGBoost,-0.9147682189941406
6.045757490560675,5.550846099853516,XGB,XGBoost,0.49491139070715917
6.882728704344236,6.54767370223999,XGB,XGBoost,0.3350550021042453
6.823908740944319,5.730171203613281,XGB,XGBoost,1.0937375373310374
6.173925197299173,5.9720635414123535,XGB,XGBoost,0.2018616558868196
6.769551078621726,6.627536296844482,XGB,XGBoost,0.14201478177724347
6.017728766960431,6.623189449310303,XGB,XGBoost,-0.6054606823498716
6.494850021680094,6.651498317718506,XGB,XGBoost,-0.15664829603841213
6.0915149811213505,4.907009124755859,XGB,XGBoost,1.184505856365491
6.699480900891103,6.147214412689209,XGB,XGBoost,0.5522664882018944
6.5934598195660445,6.619433403015137,XGB,XGBoost,-0.025973583449092175
6.795880017344075,7.611629486083984,XGB,XGBoost,-0.8157494687399094
6.275724130399211,5.917052268981934,XGB,XGBoost,0.35867186141727725
6.1598939055432425,6.342233180999756,XGB,XGBoost,-0.1823392754565134
6.562249437179612,7.035303592681885,XGB,XGBoost,-0.4730541555022727
6.7447274948966935,7.2723541259765625,XGB,XGBoost,-0.527626631079869
6.481486060122113,6.907771110534668,XGB,XGBoost,-0.42628505041255504
6.440093374963888,6.427683353424072,XGB,XGBoost,0.012410021539815297
6.337242168318426,6.130809307098389,XGB,XGBoost,0.206432861220037
6.6020599913279625,7.145031452178955,XGB,XGBoost,-0.5429714608509926
6.086186147616283,6.244001388549805,XGB,XGBoost,-0.1578152409335214
6.900008766455316,7.426558017730713,XGB,XGBoost,-0.5265492512753971
6.5951662833800615,6.184268951416016,XGB,XGBoost,0.4108973319640459
6.780677491580663,6.247804641723633,XGB,XGBoost,0.5328728498570303
6.481486060122113,5.957841396331787,XGB,XGBoost,0.5236446637903258
6.366531544420414,6.5319085121154785,XGB,XGBoost,-0.16537696769506471
6.982966660701219,6.723346710205078,XGB,XGBoost,0.25961995049614117
6.903089986991944,7.079033851623535,XGB,XGBoost,-0.1759438646315914
6.4179366370882915,7.311636447906494,XGB,XGBoost,-0.8936998108182026
6.372363747448347,5.673108100891113,XGB,XGBoost,0.6992556465572335
6.815024809301739,7.138075828552246,XGB,XGBoost,-0.3230510192505074
6.823908740944319,6.602206230163574,XGB,XGBoost,0.22170251078074443
6.4752145506787775,6.487709045410156,XGB,XGBoost,-0.012494494731378758
6.508638306165727,6.379930019378662,XGB,XGBoost,0.1287082867870648
6.416801226031377,6.746153354644775,XGB,XGBoost,-0.32935212861339824
6.275724130399211,6.911040306091309,XGB,XGBoost,-0.6353161756920978
7.6777807052660805,7.429117202758789,XGB,XGBoost,0.2486635025072914
7.657577319177793,7.1309332847595215,XGB,XGBoost,0.5266440344182719
7.886056647693163,7.638839244842529,XGB,XGBoost,0.24721740285063376
7.4089353929735005,6.960938930511475,XGB,XGBoost,0.44799646246202585
7.619788758288394,7.396938323974609,XGB,XGBoost,0.22285043431378426
7.113509274827518,7.558952808380127,XGB,XGBoost,-0.44544353355260924
7.5713337517843655,7.360382080078125,XGB,XGBoost,0.21095167170624052
7.033389013318065,6.972373962402344,XGB,XGBoost,0.06101505091572168
7.096910013008056,7.361718654632568,XGB,XGBoost,-0.2648086416245121
9.327902142064282,8.269490242004395,XGB,XGBoost,1.0584119000598875
7.465973893943865,6.750628471374512,XGB,XGBoost,0.715345422569353
7.309803919971486,7.06740140914917,XGB,XGBoost,0.24240251082231623
7.3872161432802645,7.240164756774902,XGB,XGBoost,0.1470513865053622
8.581521631470224,7.51318883895874,XGB,XGBoost,1.0683327925114838
8.1249387366083,5.811955451965332,XGB,XGBoost,2.312983284642968
7.015922966097169,6.719272613525391,XGB,XGBoost,0.2966503525717785
8.522878745280337,8.113722801208496,XGB,XGBoost,0.4091559440718413
7.795880017344075,7.575393199920654,XGB,XGBoost,0.2204868174234207
8.397940008672037,7.203774452209473,XGB,XGBoost,1.1941655564625648
7.406713932979542,7.186340808868408,XGB,XGBoost,0.2203731241111342
7.318758762624412,7.429773330688477,XGB,XGBoost,-0.11101456806406418
7.657577319177793,6.231759071350098,XGB,XGBoost,1.4258182478276957
8.096910013008056,7.77825927734375,XGB,XGBoost,0.31865073566430624
8.060480747381382,8.060612678527832,XGB,XGBoost,-1.3193114645027038e-4
7.448550002027125,7.458861351013184,XGB,XGBoost,-0.010311348986058455
7.835647144215563,7.483288288116455,XGB,XGBoost,0.3523588560991078
7.823908740944319,7.7903876304626465,XGB,XGBoost,0.03352111048167217
7.275724130399211,7.370197296142578,XGB,XGBoost,-0.09447316574336728
7.214670164989233,7.156795501708984,XGB,XGBoost,0.057874663280248484
7.698970004336019,7.255671501159668,XGB,XGBoost,0.4432985031763508
7.235077015350112,7.143943786621094,XGB,XGBoost,0.09113322872901808
7.661543506395395,7.015086650848389,XGB,XGBoost,0.6464568555470063
7.275724130399211,6.9255595207214355,XGB,XGBoost,0.3501646096777753
7.721246399047171,7.74698543548584,XGB,XGBoost,-0.025739036438668705
8.301029995663981,7.926076412200928,XGB,XGBoost,0.3749535834630535
7.962573502059376,7.666866302490234,XGB,XGBoost,0.2957071995691418
7.87942606879415,7.610198020935059,XGB,XGBoost,0.2692280478590918
7.221848749616356,7.273264408111572,XGB,XGBoost,-0.05141565849521612
7.1487416512809245,7.042837619781494,XGB,XGBoost,0.1059040314994304
9.318758762624412,9.370368957519531,XGB,XGBoost,-0.051610194895118866
7.431798275933005,7.444577693939209,XGB,XGBoost,-0.012779418006203969
7.150580586203101,6.932779788970947,XGB,XGBoost,0.21780079723215362
7.6020599913279625,7.239548206329346,XGB,XGBoost,0.3625117849986168
7.79317412396815,7.357176780700684,XGB,XGBoost,0.4359973432674664
7.395242492728684,7.214847564697266,XGB,XGBoost,0.18039492803141854
7.492144128304169,8.297438621520996,XGB,XGBoost,-0.8052944932168273
7.552841968657781,5.980103492736816,XGB,XGBoost,1.5727384759209642
7.769551078621726,7.965198516845703,XGB,XGBoost,-0.19564743822397723
7.853871964321762,7.894302845001221,XGB,XGBoost,-0.04043088067945888
7.690369832574102,7.156754970550537,XGB,XGBoost,0.5336148620235646
7.853871964321762,7.835861682891846,XGB,XGBoost,0.01801028142991612
7.309803919971486,6.941018581390381,XGB,XGBoost,0.3687853385811053
7.275724130399211,6.744995594024658,XGB,XGBoost,0.5307285363745526
7,6.53975248336792,XGB,XGBoost,0.4602475166320801
7.187086643357144,7.364810943603516,XGB,XGBoost,-0.17772430024637131
7.958607314841775,7.587935924530029,XGB,XGBoost,0.37067139031174534
8.275724130399212,7.288882732391357,XGB,XGBoost,0.9868413980078543
7.769551078621726,7.7598772048950195,XGB,XGBoost,0.009673873726706361
7.939302159646388,7.819003582000732,XGB,XGBoost,0.12029857764565577
7.679853713888946,7.523360252380371,XGB,XGBoost,0.15649346150857468
8.500038134403809,6.987287998199463,XGB,XGBoost,1.512750136204346
7.432752072082663,5.453339576721191,XGB,XGBoost,1.9794124953614718
7.136677139879544,7.203771591186523,XGB,XGBoost,-0.06709445130697933
7.096910013008056,7.024813652038574,XGB,XGBoost,0.07209636096948202
7.230148380526087,6.967250823974609,XGB,XGBoost,0.2628975565514775
7.705533773838407,7.528311729431152,XGB,XGBoost,0.1772220444072543
7.008773924307505,6.80977725982666,XGB,XGBoost,0.19899666448084474
8.397940008672037,7.873085975646973,XGB,XGBoost,0.5248540330250648
7.698970004336019,7.835094451904297,XGB,XGBoost,-0.13612444756827813
8.397940008672037,7.4407782554626465,XGB,XGBoost,0.957161753209391
7.301029995663981,6.504426956176758,XGB,XGBoost,0.7966030394872234
7.42021640338319,7.143322467803955,XGB,XGBoost,0.2768939355792348
7.42021640338319,7.069574356079102,XGB,XGBoost,0.3506420473040883
7.906239639581768,7.492155075073242,XGB,XGBoost,0.41408456450852604
7.698970004336019,7.512518405914307,XGB,XGBoost,0.1864515984217121
7,7.098199367523193,XGB,XGBoost,-0.09819936752319336
8.301029995663981,7.825440406799316,XGB,XGBoost,0.47558958886466485
7.4723700991286615,7.476980686187744,XGB,XGBoost,-0.0046105870590826825
7.026872146400302,7.14989709854126,XGB,XGBoost,-0.1230249521409581
7.455931955649724,7.859731674194336,XGB,XGBoost,-0.4037997185446116
7.958607314841775,7.2640557289123535,XGB,XGBoost,0.6945515859294211
7.7423214251308154,7.253471374511719,XGB,XGBoost,0.4888500506190967
7.0528696677765055,6.583433628082275,XGB,XGBoost,0.4694360396942301
7.886056647693163,8.591835975646973,XGB,XGBoost,-0.7057793279538096
7.055517327849832,7.577261924743652,XGB,XGBoost,-0.5217445968938206
7.2225731776106885,7.39602518081665,XGB,XGBoost,-0.17345200320596188
7.292429823902063,7.387884616851807,XGB,XGBoost,-0.09545479294974335
7.130768280269024,7.38193941116333,XGB,XGBoost,-0.2511711308943063
7.522878745280337,7.339076042175293,XGB,XGBoost,0.18380270310504443
7.721246399047171,7.195056438446045,XGB,XGBoost,0.5261899606011262
7.795880017344075,7.5471343994140625,XGB,XGBoost,0.24874561793001249
7.218963061378868,6.840804100036621,XGB,XGBoost,0.3781589613422467
7.818156412055227,7.2094035148620605,XGB,XGBoost,0.6087528971931668
7.468521082957745,6.0519914627075195,XGB,XGBoost,1.416529620250225
7.187086643357144,7.095705986022949,XGB,XGBoost,0.09138065733419509
7.6020599913279625,7.620931625366211,XGB,XGBoost,-0.01887163403824843
7.684029654543083,7.143798828125,XGB,XGBoost,0.5402308264180826
8.221848749616356,7.798664569854736,XGB,XGBoost,0.4231841797616198
7.38933983691012,7.344483375549316,XGB,XGBoost,0.04485646136080401
7.6020599913279625,7.101598262786865,XGB,XGBoost,0.5004617285410973
8.096910013008056,7.630359649658203,XGB,XGBoost,0.4665503633498531
7.443697499232712,7.323792934417725,XGB,XGBoost,0.11990456481498768
7.394694953858891,7.738883018493652,XGB,XGBoost,-0.3441880646347615
7.721246399047171,7.551517009735107,XGB,XGBoost,0.16972938931206372
7.585026652029182,7.657477855682373,XGB,XGBoost,-0.07245120365319124
8.154901959985743,7.9680938720703125,XGB,XGBoost,0.18680808791543058
7.958607314841775,7.629232406616211,XGB,XGBoost,0.3293749082255637
7.721246399047171,7.486875057220459,XGB,XGBoost,0.23437134182671215
7.823908740944319,7.229824542999268,XGB,XGBoost,0.5940841979450511
7.342944147142896,7.266419410705566,XGB,XGBoost,0.07652473643732982
8.301029995663981,7.399843692779541,XGB,XGBoost,0.9011863028844402
7.6020599913279625,7.5267767906188965,XGB,XGBoost,0.07528320070906602
7.251811972993799,6.7286224365234375,XGB,XGBoost,0.5231895364703618
7.318758762624412,7.3084397315979,XGB,XGBoost,0.010319031026511993
7.040958607678906,7.096583366394043,XGB,XGBoost,-0.055624758715136835
7.853871964321762,6.223731517791748,XGB,XGBoost,1.6301404465300138
7.400007822415902,7.038084506988525,XGB,XGBoost,0.36192331542737666
7.795880017344075,7.209237098693848,XGB,XGBoost,0.5866429186502273
7.619788758288394,7.36325216293335,XGB,XGBoost,0.25653659535504403
7.380906669373258,7.475205421447754,XGB,XGBoost,-0.09429875207449623
7.522878745280337,7.204879283905029,XGB,XGBoost,0.3179994613753081
7.0400051616715835,6.992395401000977,XGB,XGBoost,0.04760976067060696
7.54515513999149,7.7541184425354,XGB,XGBoost,-0.2089633025439106
8.221848749616356,7.565206527709961,XGB,XGBoost,0.6566422219063952
7.698970004336019,7.544445991516113,XGB,XGBoost,0.15452401281990547
7.080921907623926,6.424497604370117,XGB,XGBoost,0.6564243032538091
8.154901959985743,7.139243125915527,XGB,XGBoost,1.0156588340702157
7.443697499232712,6.559352397918701,XGB,XGBoost,0.8843451013140111
7.8170150329964185,6.113578796386719,XGB,XGBoost,1.7034362366096998
7.692503962086787,7.66169548034668,XGB,XGBoost,0.03080848174010775
5.171984935776023,4.377826690673828,DNN,DNN Advanced,0.7941582451021949
4.987162775294828,5.568286418914795,DNN,DNN Advanced,-0.5811236436199669
5.598599459218456,4.76809024810791,DNN,DNN Advanced,0.8305092111105461
5.747146969020107,6.5686163902282715,DNN,DNN Advanced,-0.8214694212081648
5.1487416512809245,4.617461681365967,DNN,DNN Advanced,0.5312799699149577
4.024568191490737,6.3840508460998535,DNN,DNN Advanced,-2.359482654609116
4.309803919971486,4.362326145172119,DNN,DNN Advanced,-0.05252222520063299
4.127843727251707,4.830629348754883,DNN,DNN Advanced,-0.7027856215031756
5.283395195614263,4.3689093589782715,DNN,DNN Advanced,0.9144858366359916
5.102372908709558,4.732414722442627,DNN,DNN Advanced,0.3699581862669312
5.566070234391536,4.4747161865234375,DNN,DNN Advanced,1.0913540478680988
4.154901959985743,4.768727779388428,DNN,DNN Advanced,-0.6138258194026847
5.303643611266668,4.339197158813477,DNN,DNN Advanced,0.964446452453191
4.6020599913279625,4.546564102172852,DNN,DNN Advanced,0.055495889155110945
4.6930776625519295,4.377851486206055,DNN,DNN Advanced,0.3152261763458748
5.847711655616943,6.8873677253723145,DNN,DNN Advanced,-1.0396560697553712
5.896880746454286,7.831716060638428,DNN,DNN Advanced,-1.9348353141841415
4.616184634019569,4.229768753051758,DNN,DNN Advanced,0.3864158809678111
5.943095148663527,6.328366756439209,DNN,DNN Advanced,-0.3852716077756817
5.36028060585649,6.209104061126709,DNN,DNN Advanced,-0.8488234552702192
4.979877684186166,4.847804069519043,DNN,DNN Advanced,0.13207361466712264
5.345823458122039,5.597256183624268,DNN,DNN Advanced,-0.2514327255022284
4.393969992504873,4.228321075439453,DNN,DNN Advanced,0.16564891706542006
5.404503778174425,7.502981662750244,DNN,DNN Advanced,-2.0984778845758187
4.849243560139691,4.272152423858643,DNN,DNN Advanced,0.577091136281048
4.52432881167557,4.273221015930176,DNN,DNN Advanced,0.2511077957453942
5.301029995663981,4.466925621032715,DNN,DNN Advanced,0.8341043746312664
5.173925197299174,4.298746109008789,DNN,DNN Advanced,0.8751790882903849
5.008906891951113,4.24698543548584,DNN,DNN Advanced,0.7619214564652728
5.607303046740334,4.9529571533203125,DNN,DNN Advanced,0.6543458934200217
5.007004901568658,4.354648590087891,DNN,DNN Advanced,0.6523563114807676
5.229147988357856,5.752255439758301,DNN,DNN Advanced,-0.5231074514004446
4.142667503568732,4.266432762145996,DNN,DNN Advanced,-0.12376525857726417
5.314724951750396,4.418336868286133,DNN,DNN Advanced,0.896388083464263
5.154901959985743,4.304138660430908,DNN,DNN Advanced,0.8507632995548349
4.7697754948726185,4.570725440979004,DNN,DNN Advanced,0.19905005389361463
5.137868620686962,4.598547458648682,DNN,DNN Advanced,0.5393211620382807
5.136677139879544,4.3125529289245605,DNN,DNN Advanced,0.8241242109549836
5.91604609499926,4.416358947753906,DNN,DNN Advanced,1.4996871472453535
5.896196279044043,8.038290023803711,DNN,DNN Advanced,-2.142093744759668
5.920818753952375,5.436319828033447,DNN,DNN Advanced,0.4844989259189276
5.292429823902063,6.4781646728515625,DNN,DNN Advanced,-1.1857348489494992
5.38933983691012,6.319466590881348,DNN,DNN Advanced,-0.9301267539712272
5.398970097364309,7.514167308807373,DNN,DNN Advanced,-2.115197211443064
5.621602099051862,5.606826305389404,DNN,DNN Advanced,0.014775793662457737
4.795880017344075,5.673842430114746,DNN,DNN Advanced,-0.8779624127706711
4.798602875679548,4.867501735687256,DNN,DNN Advanced,-0.06889886000770762
4.522878745280337,4.24582052230835,DNN,DNN Advanced,0.2770582229719878
5.3979400086720375,6.549472808837891,DNN,DNN Advanced,-1.1515328001658531
5.08196966321512,5.12347412109375,DNN,DNN Advanced,-0.041504457878629886
4.301029995663981,4.2466959953308105,DNN,DNN Advanced,0.05433400033317071
5.3872161432802645,5.919558525085449,DNN,DNN Advanced,-0.5323423818051847
4.494850021680094,4.297806739807129,DNN,DNN Advanced,0.19704328187296483
4.959793372425289,4.347126483917236,DNN,DNN Advanced,0.6126668885080528
5.779891911959945,4.353750228881836,DNN,DNN Advanced,1.426141683078109
5.954677021213342,4.3408403396606445,DNN,DNN Advanced,1.6138366815526979
4.301029995663981,4.813151836395264,DNN,DNN Advanced,-0.5121218407312824
4.645891560852599,5.295014381408691,DNN,DNN Advanced,-0.6491228205560926
5.552841968657781,4.61057710647583,DNN,DNN Advanced,0.9422648621819505
5.541513236201793,5.934670925140381,DNN,DNN Advanced,-0.3931576889385875
4.489454989793388,4.216870307922363,DNN,DNN Advanced,0.2725846818710247
5.2441251443275085,6.935832977294922,DNN,DNN Advanced,-1.6917078329674133
5.812197361281581,4.291025638580322,DNN,DNN Advanced,1.5211717227012587
5.692503962086787,5.2057294845581055,DNN,DNN Advanced,0.48677447752868197
5.924453038607469,5.668461322784424,DNN,DNN Advanced,0.25599171582304514
4.896196279044043,5.743537902832031,DNN,DNN Advanced,-0.8473416237879885
4.927015255372069,4.783736705780029,DNN,DNN Advanced,0.1432785495920399
5.26721043400512,4.822132110595703,DNN,DNN Advanced,0.4450783234094171
5.1249387366083,6.920821666717529,DNN,DNN Advanced,-1.7958829301092294
