MW,LogP,HBD,HBA,TPSA,nRotB,nAtoms,Aromatic_Bonds,Ring_Count
296.073182004,3.0909999999999997,2,4,108.53,4,21,16,0
431.161183992,4.402,1,4,92.54999999999998,4,30,6,0
431.141595912,2.446,1,6,108.36,9,31,21,0
454.200490692,3.713000000000001,1,6,88.33,9,34,23,0
328.043711716,3.252,0,3,69.39999999999999,3,22,12,0
480.124959868,0.9319999999999996,4,10,199.15999999999997,8,32,16,0
245.062282972,2.988,2,3,95.64,4,17,11,0
298.02345493999997,2.901000000000001,0,3,94.7,3,20,12,0
490.127068044,-0.04099999999999992,3,10,192.03999999999996,7,34,16,0
312.111006992,3.936000000000001,4,5,106.44,2,23,17,0
426.028645604,4.613000000000001,1,4,89.75,3,29,24,0
582.18245768,4.979999999999999,3,6,145.58,9,42,27,0
387.134282276,2.5019999999999993,3,6,117.98999999999998,8,28,16,0
529.001528952,0.6429999999999998,4,10,216.99999999999997,6,32,16,0
294.12559443600003,4.444,0,2,47.28,0,22,11,0
314.090271548,2.4589999999999996,4,6,115.81000000000002,3,23,17,0
492.1238004519999,6.620000000000001,0,2,107.96,5,33,19,0
358.15555188,3.9270000000000014,1,4,53.290000000000006,4,27,18,0
476.205969996,4.188000000000001,2,5,117.71999999999998,12,35,17,0
523.0943880120001,-1.0030000000000003,4,13,240.16999999999996,8,35,16,0
358.026826068,4.001000000000001,0,3,120,5,23,12,0
300.06338810399996,3.649,4,5,111.13,1,22,17,0
517.236541852,5.351,2,6,82.53,9,39,24,0
376.117154992,3.2440000000000007,1,3,111.16,7,28,17,0
373.167793596,5.010000000000002,1,4,59.42,4,28,18,0
508.2222887559999,4.078000000000001,1,7,106.15,10,38,27,0
489.201218964,3.5519999999999996,2,7,128.91,6,36,17,0
317.0470268320001,1.989,0,4,122.34,3,22,12,0
397.2001563440001,1.9210000000000007,3,7,104.37,12,29,6,0
415.066588584,3.543,0,4,45.67,6,27,12,0
365.0197452320001,1.8600000000000003,0,4,64.68,4,21,11,0
439.129883864,4.035000000000001,1,4,92.54999999999998,4,31,12,0
452.117235244,5.908999999999999,1,5,83.11,5,34,23,0
524.320999748,1.8510000000000009,3,11,143.14,15,37,0,0
328.088163372,2.7190000000000003,0,2,78.65,5,23,16,0
455.220891788,6.147999999999999,2,4,88.25,6,34,22,0
386.10667056,5.255999999999999,1,5,69.97,4,29,18,0
342.11033829599995,5.251000000000001,4,5,111.13,4,25,17,0
429.22386899200006,5.0009999999999994,1,2,50.51,7,31,21,0
520.214426504,3.0840000000000005,3,8,145.5,13,37,16,0
433.247775232,2.423,1,7,87.02,9,32,12,0
521.9301889239999,3.785,1,5,94.72,5,28,17,0
425.108564468,5.292,1,3,91.57,5,31,27,0
459.23220542,5.051000000000001,1,5,62.3,11,34,18,0
273.088019052,3.405999999999999,2,4,83.96000000000001,7,18,6,0
425.1142338,3.4290000000000007,1,4,92.54999999999998,4,30,12,0
392.171414328,1.859,2,8,110.8,14,26,0,0
326.108898816,3.5560000000000005,2,4,80.57000000000001,4,23,17,0
408.098918084,2.8000000000000007,3,5,100.01,5,29,22,0
305.08341234,2.5500000000000007,2,3,114.1,6,21,11,0
339.1292999120001,4.199,2,3,71.94,5,24,17,0
488.125336728,2.3260000000000005,1,8,136.69,10,34,12,0
528.991138012,2.5330000000000004,1,7,123.40999999999998,8,32,11,0
496.064175952,2.4080000000000004,8,8,198.75999999999996,4,36,24,0
510.122545988,4.6770000000000005,1,6,85.67,12,35,18,0
590.264153568,4.056000000000002,2,8,118.45000000000002,14,44,28,0
433.247775232,4.44,2,6,90.98,9,32,17,0
491.18450628,4.206,1,5,88.58,10,37,28,0
507.171354752,5.989,1,5,62.3,9,37,24,0
281.001033888,3.9530000000000007,0,2,39.19,3,18,12,0
470.266838936,2.1530000000000005,2,6,96.36,2,34,0,0
622.1897703879999,1.495999999999999,7,11,227.2,8,44,17,0
575.109605792,8.814,1,4,59.42,6,39,30,0
488.084052304,3.681,0,6,84.99,7,32,17,0
250.04773804,2.3579999999999997,2,5,96.97,3,18,11,0
445.247775232,4.399,2,6,90.98,9,33,17,0
360.183778008,4.722,2,3,50.36,6,27,17,0
435.158291532,6.223,2,4,88.25,6,33,28,0
519.922838912,5.388999999999999,2,6,99.85,4,31,17,0
308.08307799199997,1.474,1,6,91.93,2,21,6,0
503.220891788,5.0150000000000015,1,6,79.37,11,38,24,0
369.096954228,3.5290000000000012,1,4,108.42,7,25,17,0
282.161979944,4.9670000000000005,0,2,34.14,1,21,6,0
443.216869028,1.527,4,9,142.27999999999997,15,32,11,0
296.14124449999997,4.152,0,3,43.370000000000005,0,22,6,0
364.140947892,5.28,1,1,47.27,5,26,21,0
310.11398419599993,3.7930000000000006,1,2,59.33,6,22,16,0
448.18858861599995,5.999999999999999,3,5,96.22,4,33,12,0
356.08307799199997,4.265000000000001,1,3,97.69,5,25,17,0
299.072847656,1.7360000000000004,2,4,105.36,4,21,16,0
426.0506305,6.099000000000001,4,5,120.36,4,30,23,0
467.203133548,5.753999999999999,3,4,81.39999999999999,8,34,23,0
278.16304256399997,0.956,1,4,56.510000000000005,9,20,10,0
401.14993234,2.925,3,6,117.98999999999998,9,29,16,0
441.930901496,5.531000000000001,2,2,70.19,6,24,16,0
441.9309014960001,5.531,2,2,70.19,6,24,16,0
396.168521868,2.282,2,7,97.03,12,29,12,0
288.054634988,2.6919999999999993,4,5,106.44,1,21,17,0
363.090517588,3.272,0,4,36.440000000000005,4,24,12,0
447.263425296,4.315,1,6,80.12,9,33,17,0
288.05463498800003,2.6919999999999993,4,5,106.44,1,21,17,0
420.157288488,6.1770000000000005,3,4,100.13,3,31,17,0
524.320999748,3.0500000000000003,3,11,143.14,16,37,0,0
375.242295928,4.726,5,5,85.96,9,28,17,0
441.9309014960001,5.531000000000001,2,2,70.19,6,24,16,0
538.153846116,5.825999999999998,1,6,76.72,5,37,17,0
473.26784198,4.877,3,4,75.53,10,35,17,0
293.04548554400003,2.724,0,2,57.650000000000006,5,20,12,0
331.062676896,2.4260000000000006,0,4,122.34,3,23,12,0
434.184171932,4.0120000000000005,1,4,98.54,7,32,12,0
412.991276624,4.771,0,3,37.38,2,23,17,0
347.088161284,4.2010000000000005,1,3,68.02000000000001,6,25,17,0
402.205576072,5.398,3,5,91.44,7,30,17,0
456.13684488,3.276000000000002,0,6,114.27,8,33,27,0
526.1021566720001,2.655,1,8,127.46,9,36,12,0
433.218783612,4.681,3,4,95.39,8,31,17,0
332.18886338799996,5.574999999999999,1,3,32.34,5,25,17,0
568.136154888,7.709,1,5,62.66,6,38,24,0
305.029268592,2.577,3,5,148.04,5,20,11,0
372.128137424,3.1960000000000006,3,6,87.66000000000001,6,28,18,0
384.11437812,2.389,0,6,83.14,4,27,12,0
621.210259424,6.004,2,7,174.75000000000003,15,44,18,0
679.405732416,3.047999999999999,4,13,179.56,19,49,6,0
440.1859835,2.398,1,7,94.9,3,32,12,0
310.15555188,2.376,1,4,53.290000000000006,3,23,12,0
273.151749608,4.963,0,1,3.24,2,21,17,0
406.132229592,4.986000000000001,1,4,53.290000000000006,4,29,18,0
364.973641044,4.435,0,2,85.66,4,23,12,0
486.146072172,2.53,1,8,127.46,9,34,12,0
296.139901816,2.15,1,4,53.290000000000006,3,22,12,0
380.155849008,4.2410000000000005,2,3,92.59,8,27,17,0
577.055855968,6.3950000000000005,1,6,101.94,6,37,24,0
358.148872868,3.581000000000001,3,5,70.59,6,27,18,0
426.0506305,6.099000000000001,4,5,120.36,4,30,23,0
579.23941604,3.0500000000000007,2,9,122.11,13,43,28,0
491.253254536,2.581000000000001,3,7,127.32,8,36,10,0
527.073220284,6.569999999999999,1,5,76.49000000000001,6,35,24,0
470.177647072,5.0360000000000005,1,5,92.53,8,34,22,0
172.052429496,1.6209999999999996,0,2,34.14,0,13,6,0
238.088832068,1.765000000000001,0,3,78.01,3,16,10,0
509.2525858400001,4.015,3,9,136.82,18,37,12,0
479.122317012,0.534,4,10,203.01,7,33,16,0
485.052044532,0.46699999999999986,4,10,216.99999999999997,6,32,16,0
427.214743788,6.908,1,4,59.42,5,32,18,0
447.17289604,2.987000000000001,1,6,108.36,9,32,21,0
485.295674184,7.423999999999996,0,1,3.24,9,37,24,0
465.216475104,3.782000000000001,2,6,90.98,9,35,23,0
519.280531904,0.25299999999999956,5,11,209.31,18,37,5,0
556.1644108,5.074,2,7,94.74,8,38,17,0
500.10994014,6.2029999999999985,3,4,65.38,5,33,24,0
315.049135008,2.423,4,5,149.57999999999998,2,23,17,0
218.04015056,2.4949999999999997,0,2,59.440000000000005,2,15,6,0
635.33189878,5.0189999999999975,4,11,164.7,17,46,12,0
391.099062404,3.9880000000000018,2,4,116.49,6,28,22,0
356.08307799199997,4.265000000000001,1,3,97.69,5,25,17,0
381.151097976,3.4570000000000003,1,4,93.32,7,27,16,0
324.03508224399997,1.4469999999999998,3,6,164.18,5,21,11,0
441.187483484,5.526999999999999,3,4,81.39999999999999,7,32,22,0
362.97562656,3.505,0,3,37.38,2,19,12,0
419.141595912,2.493,1,6,108.36,9,30,21,0
361.142641468,3.2670000000000012,1,3,77.25000000000001,7,27,17,0
290.04736118,2.88,2,3,138.78000000000003,5,20,11,0
481.0863048,4.0200000000000005,0,5,102.87,8,33,21,0
304.082347632,3.7770000000000015,0,2,34.89,3,22,16,0
298.084123548,3.0670000000000006,2,4,83.83,6,22,12,0
403.129883864,3.3250000000000006,1,4,92.55,4,28,6,0
337.04296068,2.482,1,5,62.3,3,23,12,0
306.045213176,2.853,4,5,106.44,1,22,17,0
491.028768628,6.755999999999999,2,3,53.35000000000001,3,31,24,0
286.05897142,2.125,5,6,126.67000000000002,1,21,17,0
401.069782144,4.604999999999999,2,4,65.2,4,27,17,0
450.251857568,5.3119999999999985,0,2,53.05,10,33,17,0
437.173941596,3.813000000000001,1,5,75.44,9,33,23,0
495.080882984,4.088000000000002,1,4,101.78,6,34,12,0
338.115423676,3.2989999999999995,0,4,73.58000000000001,2,25,11,0
323.09397702399997,-0.5420000000000001,0,7,86.37999999999998,2,22,6,0
524.073554632,6.597,1,5,83.21000000000001,5,35,24,0
498.22018058,3.4090000000000007,2,7,101.63,8,36,23,0
528.240641252,4.204000000000001,2,6,121.88,9,37,16,0
209.992154812,-0.1620000000000002,0,3,99.33,3,13,10,0
518.0130229079999,3.907000000000001,1,5,174.85000000000002,8,32,22,0
498.099139044,-0.7260000000000002,4,12,216.37999999999997,8,33,16,0
497.177312724,5.854,1,6,87.75,10,36,24,0
518.013022908,3.907000000000002,1,5,174.85000000000002,8,32,22,0
327.01207723999994,3.458999999999999,0,3,65.62,2,22,16,0
524.15028496,8.187,1,5,83.11000000000001,6,38,23,0
227.005242272,1.358,1,3,87.53999999999999,2,15,10,0
680.353362496,3.3139999999999996,5,12,197.83,22,49,11,0
492.331170508,3.072000000000001,4,9,133.47,15,35,0,0
566.086523672,0.19899999999999987,4,12,216.37999999999997,9,37,16,0
515.264487916,2.599,2,8,114.15,12,38,21,0
530.21000982,2.5610000000000004,2,8,137.46,13,38,21,0
354.17664194,3.186,2,6,84.5,11,24,0,0
250.007994904,2.4480000000000004,1,3,84.45,1,16,15,0
510.16341016,4.676,1,6,76.44,12,36,18,0
336.111006992,3.6750000000000007,0,3,73.92000000000002,6,25,17,0
471.083391044,6.3599999999999985,2,3,53.35,3,31,24,0
536.209341124,3.4970000000000008,3,9,154.73,15,38,16,0
401.060090052,3.5850000000000004,0,5,89.73000000000002,6,27,16,0
438.22670544,2.306,2,8,111.53000000000002,9,32,6,0
513.152240848,6.114999999999998,2,4,116.49,8,37,28,0
625.368678212,1.773,6,14,201.25999999999996,23,44,0,0
434.126657056,5.747999999999999,1,5,83.11,5,33,23,0
358.168127944,4.912000000000001,2,4,58.2,7,27,17,0
438.0506305,6.239000000000001,2,3,98.36,4,31,23,0
359.19976242,4.453,3,4,53.16,6,27,17,0
363.104147784,4.0760000000000005,1,3,104.07,6,26,18,0
455.130362532,5.054,2,4,116.49,7,33,27,0
302.011264224,3.3369999999999997,1,3,63.60000000000001,6,19,6,0
453.241627232,6.240000000000001,2,4,65.2,9,34,23,0
634.297819692,5.092,4,10,142.70000000000002,21,45,12,0
276.996307356,0.974,2,4,77.39,3,16,11,0
483.215806408,4.628,1,5,84.67,10,36,23,0
367.054610748,4.783,1,3,94.84,5,25,18,0
434.23179082,3.2840000000000003,1,6,88.33,9,32,17,0
592.235555872,3.5790000000000006,3,9,163.95999999999998,16,42,17,0
503.22274225600006,-4.803,8,15,254.31999999999996,20,35,0,0
552.204255744,2.548,4,9,174.95999999999998,14,39,16,0
337.065175432,3.113999999999999,2,5,100.41,7,22,12,0
531.266796424,3.032,5,7,122.53,11,38,17,0
459.263425296,4.968,2,6,90.98,9,34,17,0
502.200490692,5.5409999999999995,1,5,88.33,10,38,29,0
318.03756727999996,3.898,6,7,151.59,1,23,17,0
445.15724597600007,3.015,1,6,108.36,9,32,21,0
394.073575928,3.6100000000000008,1,3,147.20999999999998,6,28,18,0
589.2358902200001,3.5339999999999994,4,8,170.51999999999998,13,42,20,0
400.076074464,3.483,1,5,92.53,6,27,16,0
203.041879788,0.598,2,4,80.48,1,14,10,0
449.213698232,4.808999999999999,1,5,90.54,9,32,17,0
397.142641468,4.994,1,4,76.72000000000001,4,30,21,0
482.08411931599994,4.66,2,6,86.71000000000001,8,31,12,0
494.159019804,3.7280000000000006,0,8,111.46,4,37,17,0
168.042258736,1.307,2,4,66.76,2,12,6,0
509.26784198,6.610999999999999,1,5,75.44,11,38,23,0
402.07712002,5.716999999999999,1,5,69.97,4,29,18,0
417.216475104,3.688,2,6,90.98,9,31,17,0
476.205969996,4.188000000000001,2,5,117.71999999999998,12,35,17,0
398.130028184,2.897,0,6,83.14,4,28,12,0
777.40612634,4.085999999999999,5,14,217.87,25,56,17,0
400.160934388,5.6450000000000005,0,2,50.54,8,29,22,0
588.215489124,2.4860000000000007,2,10,163.76,15,42,21,0
415.114376032,4.519000000000001,1,3,77.25,8,30,17,0
409.167793596,5.839000000000001,1,4,59.42,4,31,23,0
353.02664192000003,2.9850000000000003,1,3,64.63000000000001,4,24,12,0
426.103813436,5.641,1,3,104.46,5,31,27,0
388.215078136,6.010999999999999,2,4,58.2,9,29,17,0
628.362470636,4.840000000000002,4,8,120,17,46,18,0
505.3192088560001,6.622,0,5,84.22999999999999,2,37,0,0
487.225977168,6.426999999999999,1,5,62.3,9,37,24,0
372.089225992,1.509,1,8,108.06,3,26,12,0
446.163042564,5.7989999999999995,1,5,83.21000000000001,5,34,24,0
325.142641468,2.3259999999999996,2,4,76.38,7,24,16,0
422.23179082,3.482,2,5,91.4,11,31,17,0
414.927232396,4.288,0,3,37.38,2,21,12,0
539.182061668,7.513999999999999,1,3,68.02000000000001,9,40,28,0
491.203191036,3.044,2,6,87.74000000000001,10,35,6,0
471.9986084279999,4.775,1,5,121.31,7,30,23,0
308.116092372,2.4300000000000006,0,2,53.35000000000001,2,23,16,0
388.152203108,2.183,3,7,121.13,7,28,6,0
262.07422756,1.968,2,4,58.2,0,20,12,0
289.12334194,4.662,1,2,23.47,4,20,12,0
361.083315544,5.057999999999999,0,1,60.66,1,25,16,0
336.085854864,3.2879999999999994,3,4,132.05,5,25,16,0
391.225977168,4.434,2,3,69.28,8,29,17,0
510.316583064,1.131000000000001,5,12,192.51,19,36,0,0
452.050847994,3.5249999999999995,5,9,185.93,3,31,17,0
401.079678132,5.048,1,5,81.7,10,26,6,0
609.1595635900001,1.6689999999999998,3,8,119.99,5,42,18,0
562.083313048,2.976999999999999,1,8,127.46,9,38,12,0
481.101581568,-0.24000000000000027,4,10,226.23,7,33,16,0
423.1616626600001,4.780000000000001,0,5,89.73000000000002,7,30,16,0
402.07712002,5.716999999999999,1,5,69.97,4,29,18,0
386.093642676,1.125,0,7,92.37,4,27,12,0
529.2801379800001,2.7870000000000004,2,8,114.15,12,39,21,0
289.122654972,2.1959999999999997,1,5,62.3,2,21,6,0
359.126991404,3.6520000000000006,2,5,95.12000000000002,4,27,16,0
486.146072172,1.9650000000000003,1,9,127.46,10,34,12,0
307.04269039999997,2.764,3,5,132.94,5,21,11,0
304.995499892,3.0410000000000004,0,1,31.23,2,18,16,0
516.1943597559999,2.366,2,8,137.46,12,37,21,0
337.09502258,4.893000000000002,1,2,93.58,5,25,16,0
478.1773723,2.083,1,9,127.46,9,33,6,0
323.01313986,3.2249999999999996,3,5,132.94,5,21,11,0
410.1147720439999,0.8850000000000002,1,8,127.46,8,28,6,0
401.185174976,3.5040000000000004,1,6,82.19,4,30,16,0
479.232125168,5.091000000000001,2,6,90.98,9,36,23,0
720.387347992,6.670000000000001,5,9,178.65999999999997,10,52,6,0
360.128137424,3.415000000000001,2,5,80.68,6,27,18,0
323.163376912,4.1610000000000005,1,5,62.3,3,24,11,0
509.1773127240001,6.663999999999998,2,4,116.49,8,37,28,0
406.20788458,4.487,1,3,54.95,7,29,17,0
349.07486752399996,2.9139999999999997,0,4,36.440000000000005,4,23,12,0
541.946741588,8.773,0,2,35.64,4,32,28,0
138.06807956,0.963,2,2,40.46,2,10,6,0
425.1142338,3.358000000000001,1,4,92.54999999999998,4,30,12,0
687.237994164,1.682,6,12,185.62,17,45,11,0
627.218525904,2.828,3,11,212.93,20,43,16,0
342.08605519599996,5.012999999999999,0,2,88.43,3,23,16,0
490.189257312,7.564999999999999,1,5,83.11000000000001,6,37,23,0
489.166411604,6.248000000000001,1,3,68.02000000000001,9,36,23,0
520.11100276,4.713000000000001,1,7,85.67,12,34,18,0
538.101580948,4.8740000000000014,1,7,85.67,12,35,18,0
373.142641468,2.782,1,5,71.53,3,28,17,0
340.088163372,2.9459999999999997,0,2,78.65,3,24,16,0
495.096139124,7.52,0,3,67.91,7,35,24,0
412.22859726,2.2000000000000006,3,7,111.09,11,29,0,0
247.103085164,4.26,0,1,50.24,2,17,10,0
207.071785036,2.893,0,1,50.24,2,14,10,0
514.315520444,2.857,4,9,133.47,17,37,6,0
299.072847656,2.177,0,4,74.87,4,21,17,0
324.093248752,2.874,0,3,77.38000000000001,5,23,17,0
554.072030408,5.335000000000002,1,7,85.67,12,35,18,0
314.178298704,5.383,1,1,19.03,4,24,21,0
305.177964356,5.306,1,2,23.47,4,23,17,0
602.37918332,1.704,5,12,165.81,17,43,0,0
505.193688972,2.073000000000001,2,9,122.61,8,36,6,0
364.085935116,4.7250000000000005,3,5,95.58,2,27,23,0
309.055656304,4.834,0,2,39.19,4,22,18,0
422.183316404,1.2080000000000002,3,8,128.91,10,29,5,0
587.2543974079999,3.442000000000001,3,9,131.68,11,43,16,0
330.10044230799997,2.59,1,5,80.47,3,25,17,0
495.213613488,3.844999999999997,3,8,122.82999999999998,15,34,6,0
318.03756727999996,3.4689999999999994,6,7,151.59,1,23,17,0
506.31043506399993,2.0600000000000005,3,10,133.91,14,36,0,0
370.03991144,3.639,1,3,79.34,5,25,16,0
494.152096528,4.698000000000001,1,7,85.67,12,35,18,0
287.07801328799997,4.202000000000001,0,1,50.24,4,20,16,0
389.2314564720001,1.5920000000000003,2,7,95.58,8,28,0,0
498.109482768,5.5230000000000015,2,4,109.84,6,36,30,0
498.122545988,4.906,2,6,85.50999999999999,7,34,17,0
326.126657056,4.1800000000000015,3,5,95.58,3,24,17,0
251.014934364,3.055,0,2,39.19,3,17,12,0
492.058980428,3.3249999999999997,1,6,93.78,7,32,17,0
224.044658748,1.3309999999999995,0,6,85.92999999999999,0,17,16,0
441.27398998,1.851,3,8,114.33,12,32,6,0
241.056134972,3.5250000000000012,0,1,50.24,2,17,16,0
525.295119348,3.0420000000000007,5,9,149.26,15,38,10,0
369.9745821080001,3.9580000000000006,1,3,79.34,4,23,16,0
592.247440884,6.6339999999999995,1,6,95.32,12,45,30,0
579.25447766,5.955999999999999,3,8,113.6,18,42,18,0
460.19106888,4.076000000000001,1,7,85.67,12,34,18,0
535.1786456240001,4.143000000000001,2,7,109.29999999999998,7,38,16,0
447.14390442,4.544,3,4,109.64,7,31,21,0
351.048918652,2.369,0,4,84.10000000000001,6,24,17,0
325.06851122399996,3.267,0,3,83.97999999999999,3,23,16,0
513.06478084,4.743,3,6,137.43999999999997,7,33,17,0
436.198966468,1.8140000000000005,3,8,128.91,10,30,5,0
517.25114636,3.107,5,7,122.53,11,37,17,0
228.035733876,2.8570000000000007,0,2,63.13,1,16,16,0
299.98018417599997,2.849,0,2,45.79,1,18,16,0
320.002240828,4.498,0,4,81.44000000000001,3,21,17,0
516.2947849999999,2.137000000000001,3,10,133.91,15,37,0,0
522.203383152,4.519,2,8,111.53,9,37,12,0
479.243164028,3.3840000000000003,3,8,122.82999999999998,15,34,6,0
285.045964212,3.3170000000000006,0,3,76.53999999999999,3,20,16,0
390.194342692,4.773,3,4,84.58,8,29,18,0
593.284948588,3.312,4,11,164.7,17,43,12,0
402.005323316,3.254,2,5,89.26999999999998,3,25,12,0
433.247775232,4.44,2,6,90.98,9,32,17,0
490.240247328,3.3209999999999997,4,6,102.66,10,35,17,0
284.061948624,2.553,1,3,79.34,4,20,16,0
488.224597264,3.418,4,6,110.5,11,35,17,0
447.273321284,3.788999999999998,3,8,113.6,13,32,0,0
429.181232468,3.58,3,6,117.98999999999998,10,31,16,0
505.351571604,6.508999999999997,3,8,113.6,17,36,0,0
334.07759868799997,3.6070000000000007,0,3,81.29,3,24,17,0
638.37918332,2.6759999999999997,5,12,165.81,17,46,6,0
330.080491148,2.1630000000000003,1,5,74.86000000000001,6,21,6,0
539.253254536,4.545000000000001,3,7,127.32,8,40,16,0
490.242749428,0.5199999999999997,3,10,147.04999999999998,15,35,5,0
556.1644108,4.406,2,8,98.82,10,38,12,0
380.155849008,4.2410000000000005,2,3,92.59,8,27,17,0
552.1985152660001,-0.16899999999999965,6,11,205.95999999999995,15,38,10,0
504.255897392,3.5549999999999997,5,6,113.66,10,36,17,0
495.213613488,3.844999999999999,3,8,122.82999999999998,15,34,6,0
581.0801696880001,6.702999999999999,1,6,99.63,6,40,28,0
520.168889464,2.6510000000000007,3,8,117.26,13,36,12,0
475.229348296,4.34,2,4,81.84,9,34,17,0
299.997155448,2.454,0,5,90.67000000000002,3,19,11,0
501.205241724,5.506,1,5,75.44,10,38,29,0
504.331170508,2.932,3,9,124.68,13,36,0,0
300.946411472,4.138,0,2,39.19,3,18,12,0
401.00628359600006,4.856000000000001,0,2,48.42,6,25,18,0
1296.04690754,0.9139999999999996,12,29,534.0299999999999,22,86,46,0
495.213613488,3.845,3,8,122.83,15,36,6,0
399.2158064080001,2.4370000000000016,3,7,104.37,12,29,6,0
336.01355445999997,3.336,1,3,79.34,4,22,16,0
303.04777578000005,1.901,0,4,74.87,4,21,17,0
447.273321284,3.789,3,8,113.6,13,34,0,0
535.240639164,3.0380000000000007,3,9,131.4,11,38,6,0
501.205241724,5.506,1,5,75.44,10,38,29,0
274.059840448,2.6420000000000003,1,2,82.31,6,18,12,0
558.272986936,5.566,0,2,71.51,12,41,23,0
432.204907376,4.531000000000001,2,3,82.81,8,32,18,0
403.210721028,2.329000000000001,3,8,113.6,13,29,6,0
308.945962856,3.7480000000000007,0,1,22,1,17,16,0
587.158991072,4.858,2,7,114.04000000000002,12,40,12,0
478.90376778,2.1740000000000004,0,6,89.13,4,24,6,0
612.006649848,5.733999999999999,2,4,76.66,11,36,24,0
535.178645624,4.143000000000001,2,7,109.29999999999998,7,38,16,0
441.218304944,4.795,1,5,62.3,9,31,12,0
500.138196052,5.517999999999998,2,6,85.50999999999999,8,34,17,0
487.279469284,1.6240000000000006,4,10,146.36,15,35,6,0
499.203110784,2.27,3,7,127.32000000000002,9,36,10,0
468.098266452,0.8079999999999998,3,10,165.07,6,31,16,0
492.198440004,2.269,2,7,111.53000000000002,10,35,6,0
495.220320408,3.9609999999999985,3,8,138.89999999999998,15,34,6,0
516.2947849999999,2.1410000000000005,3,10,133.91,15,37,0,0
345.094725972,4.0200000000000005,0,2,63.989999999999995,4,24,16,0
524.2172033759999,2.901,3,8,151.11,8,39,16,0
497.306513232,5.1199999999999974,2,7,95.58,13,35,0,0
481.2689046,2.339,3,9,131.4,10,35,6,0
773.320682464,3.173999999999999,8,12,236.57,16,55,23,0
338.99063353199995,3.5690000000000004,0,2,48.42,5,20,12,0
378.205576072,3.6720000000000006,2,4,82.16999999999999,8,28,17,0
540.094280552,5.950999999999999,2,6,85.50999999999999,8,36,17,0
328.081638512,3.3320000000000007,1,3,99.61,6,22,16,0
312.037699052,1.013,0,3,34.47,3,18,10,0
290.979849828,2.7200000000000006,1,2,42.23,1,17,16,0
490.24024732800007,3.0409999999999995,4,6,104.87,9,35,17,0
383.200905292,3.682000000000001,2,5,55.81,6,28,12,0
572.29987038,4.543999999999998,4,9,133.47,16,42,12,0
455.130362532,5.054,2,4,116.49,7,33,27,0
606.304047944,3.993,3,10,133.91,16,42,0,0
623.300678904,4.950999999999997,3,10,132.06,18,45,12,0
517.1613262239999,7.292,2,4,88.25,8,38,28,0
475.304621412,5.293999999999999,3,8,113.6,14,34,0,0
336.083410252,4.344,0,4,69.78,2,24,16,0
354.157957184,4.275000000000002,3,5,95.58,4,26,17,0
518.2351619479999,3.303,4,7,119.73,11,37,17,0
289.00058527199997,3.270000000000001,0,1,22,2,17,16,0
503.153117844,6.42,1,4,45.23,10,35,24,0
513.152240848,6.114999999999998,2,4,116.49,8,37,28,0
329.09981135199996,4.795999999999999,0,2,54.76,4,23,16,0
298.017890892,3.718,0,4,81.44000000000001,4,19,11,0
315.084161288,4.373,0,2,54.76,3,22,16,0
496.23218474399994,0.6730000000000002,4,8,140.82999999999998,10,36,10,0
370.96156166,3.635,0,3,65.62,2,22,16,0
457.11931918,5.5470000000000015,0,4,77.14,7,33,24,0
508.193354624,2.511000000000001,2,7,120.76000000000002,11,36,6,0
463.18959166,6.592999999999999,2,4,88.25000000000001,7,35,28,0
490.27440458,3.9210000000000007,2,6,64.68,10,36,17,0
284.079706864,2.967999999999999,4,5,106.44,1,21,17,0
272.94180475999997,2.533,0,2,67.42999999999999,3,16,11,0
445.212532596,2.007,4,8,123.4,11,32,10,0
316.04371171599996,4.216,0,2,60.19,3,21,16,0
285.073596604,4.458,0,2,45.53,2,20,16,0
415.258339916,1.194000000000001,3,8,134.88,10,30,0,0
378.10158518,4.951000000000001,3,5,95.58,2,28,23,0
559.258339916,5.263,2,7,109.29999999999998,8,42,22,0
364.178692628,3.784,2,3,77.49,8,27,17,0
589.212373728,4.354000000000001,4,7,136.11,13,41,10,0
411.2158064080001,2.455,3,7,104.37,12,30,6,0
506.8986824,1.3430000000000004,0,4,109.57,5,26,6,0
318.022976272,3.614,0,3,61.98,4,21,17,0
457.25767122,3.388000000000001,3,8,113.6,14,33,6,0
463.142260116,4.202,3,6,117.98999999999998,10,32,16,0
241.056134972,3.818000000000001,0,1,50.24,1,17,16,0
517.1323824,5.74,1,5,62.3,10,36,24,0
337.023120592,4.063000000000001,0,2,96.64,4,23,21,0
464.125132832,5.163000000000002,2,4,109.84,7,33,24,0
523.14853176,0.45599999999999974,3,10,203.44999999999996,9,36,16,0
500.289974392,5.156999999999999,1,5,77.21,11,37,22,0
511.190769868,4.421999999999999,3,8,138.89999999999998,15,34,6,0
322.96161292,3.892,0,1,22,2,18,16,0
594.282027396,3.7959999999999994,4,11,151.93,19,41,6,0
513.237604472,3.32,2,7,118.53,8,38,16,0
639.2904278919999,2.055,4,14,198.75999999999996,23,46,12,0
507.1536171400001,0.7669999999999998,3,10,194.21999999999997,8,35,16,0
304.02508444800003,3.1529999999999996,4,5,106.44,1,21,17,0
559.2583399160001,5.263,2,7,109.29999999999998,8,42,22,0
487.279469284,1.6240000000000006,4,10,146.36,15,35,6,0
477.283885968,2.338000000000001,4,9,133.82999999999998,13,34,0,0
