molecule_chembl_id,canonical_smiles,pActivity,n_measurements,targets,assay_types,bioactivity_class
CHEMBL5646373,[O-][S+](Cc1cccnc1)c1nnc(-c2ccccc2Br)o1,7.187086643357144,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5542356,COC(=O)N[C@H](C(=O)N1CC[C@@H](C(F)(F)F)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,7.795880017344075,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5185197,COc1ccc(S(=O)(=O)N(CCCCOC(C)=O)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],7.096910013008056,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5178276,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc3ccccc3c2)[C@@H](O)[C@H]1O,7.318758762624412,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5564296,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)c3cc4c(C#N)cccc4[nH]3)C[C@@H]21,7.585026652029182,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5631522,N#Cc1cc(F)cc(C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)C(=O)NCc2ccccn2)c1,7.686132779630847,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5169820,CC(C)[C@](C)(NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.113509274827518,1,CHEMBL4523582,IC50,Highly Active
CHEMBL6005442,CC(C)C[C@H](NC(=O)c1cc2cccc(Cl)c2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.468521082957745,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5179611,CC(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(C[C@H]1CCNC1=O)C(=O)[C@H](F)Cl,8.318758762624412,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5398458,Cc1cc2nc3s/c(=C/c4ccc(-c5cccc(C(=O)O)c5)o4)c(=O)n3c2cc1C,7.244392649431806,2,CHEMBL5118;CHEMBL4523582,IC50,Highly Active
CHEMBL2435612,CC(C)C[C@H](NC(=O)c1cc2cc(Cl)ccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,7.552841968657781,1,CHEMBL3927,Ki,Highly Active
CHEMBL5596859,O=C(Oc1cncc(Cl)c1)c1ccc(Cl)cc1F,7.34008379993015,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5181886,O=C(NCc1ccco1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1Cc1ccc(Cl)cc1Cl,9.229147988357855,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5594778,CNC(=O)C(=O)[C@H](CCC(C)(F)F)NC(=O)[C@@H]1CC2(CCCCC2)CN1C(=O)[C@@H](NC(=O)OC)C(C)(C)C,8.05551732784983,1,CHEMBL4523582,IC50,Highly Active
CHEMBL375451,O=C(Oc1cncc(Cl)c1)c1ccccc1,7.393618634889395,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5560995,COc1cccc2[nH]c(C(=O)N[C@@H](Cc3ccccc3)C(=O)N(C)N(C#N)Cc3ccc(Cl)cc3)cc12,7.638272163982407,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5560631,O=C(N[C@H]1CCCC[C@H]1Nc1c(C(=O)N2CCOCC2)cc(C2CC2)cc1[N+](=O)[O-])c1cc(=O)[nH]c2c(F)cccc12,7.939302159646388,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5742743,COC(=O)N[C@H](C(=O)N(C(=O)[C@@H]1C[C@@H](C(F)(F)F)CN1)[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C,8.522878745280337,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5562461,O=C[C@@H](C[C@H]1CCNC1=O)NC(=O)[C@H]1[C@@H]2CCC[C@@H]2CN1C(=O)COc1ccc(Cl)cc1Cl,7.764471553092451,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5439438,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3nc4ccccc4n3C(F)F)c2)c(=O)n(-c2cccnc2)c1=O,7.6777807052660805,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5401358,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,9.327902142064282,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5395482,O=C1NC2(CC(c3ccccc3Cl)C2)C(=O)N1c1cncc2ccccc12,7.113509274827518,4,CHEMBL4523582,IC50,Highly Active
CHEMBL5572345,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3c(C(C)C)c(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O,7.853871964321762,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5573215,CC(F)(F)CC[C@H](NC(=O)[C@@H]1CC2(CCCCC2)CN1C(=O)c1cc2ccccc2[nH]1)C(=O)C(=O)NC1CC1,7.1938200260161125,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5275166,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc(Cl)cc1,8.04098483160756,2,CHEMBL4523582,IC50,Highly Active
CHEMBL5192585,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3ccncc3)cc12,7.482804102050026,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5560345,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)N(C#N)Cc1cccc(Br)c1,7.0655015487564325,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5082806,CC(C)(C)[C@H](NC(=O)COc1ccc(F)cc1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,8.154901959985743,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5597502,N=C(N)Nc1ccc(C(=O)Oc2cncc(Cl)c2)cc1,7.18111458540599,1,CHEMBL4523582,IC50,Highly Active
CHEMBL2365410,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O,7.669472457573311,8,CHEMBL3927;CHEMBL4523582,IC50,Highly Active
CHEMBL5195364,O=c1c2ccccc2[se]n1-c1ccc([N+](=O)[O-])cc1,7.06932241990337,4,CHEMBL4523582,IC50,Highly Active
CHEMBL1595621,C=CCn1c(S)nnc1CSc1ccccc1[N+](=O)[O-],7.337242168318426,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5402990,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@H](OC(C)(C)C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,8.602059991327963,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5890543,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)[C@H](Cn3cccn3)NC(=O)C(F)(F)F)C[C@@H]21,7.906239639581768,2,CHEMBL4523582,Ki,Highly Active
CHEMBL5633582,O=C(NCc1ccccn1)C(=O)[C@@H](Cc1ccccc1)NC(=O)C1(NC(=O)C2CCC(F)(F)CC2)CC1,7.673664139071248,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5619680,CC(C)c1cc(=O)oc2ccc(OC(=O)c3ccc(NC(=N)N)cc3)cc12,8.354577730650908,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5194822,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)C(C)(C)C#N)cc12,7.6595558851598815,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5597654,O=C(Oc1cncc(Br)c1)c1ccc(Cl)c(Cl)c1,7.425968732272281,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5182106,CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NN(C[C@@H]1CCNC1=O)C(=O)CCl,8.397940008672037,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5178763,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.221848749616356,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5867602,CC(C)(C)C[C@H](NC(=O)c1cc2ccc(Cl)cc2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.309803919971486,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5423458,CN(C[C@H]1O[C@@H](n2cc(C#Cc3cnc4ccccc4c3)c3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(Br)c([N+](=O)[O-])c1,8.455931955649724,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5171771,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,8.070581074285707,4,CHEMBL4523582,IC50;Ki,Highly Active
CHEMBL5427537,CC(C)(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.5376020021010435,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5563372,CC(C)(C)[C@H](NC(=O)OCc1ccccn1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,7.492144128304169,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5556558,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)N(C#N)Cc1ccc(Cl)cc1,7.481486060122112,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5559946,COc1ccc2[nH]c(=O)cc(C(=O)N[C@H]3CCC[C@H]3Nc3c(C(=O)N4CCN(C)CC4)cc(C4CC4)cc3[N+](=O)[O-])c2c1,7.619788758288394,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5401144,COC(=O)N[C@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,8.113509274827518,2,CHEMBL4523582,IC50,Highly Active
CHEMBL5550054,Cc1ccc(-c2noc(C(C)c3cccc4ccccc34)n2)cc1NCc1ccc(C(=O)O)s1,7,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5188818,Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(Cl)c(F)cc3F)c2=O)n1,8.301029995663981,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5570884,COC(=O)N[C@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CC[C@H](C)F)C(=O)C(=O)NC1CC1)C(C)(C)C,7.638272163982407,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5631713,CN(CC(=O)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccn1)C(=O)C1CCC(F)(F)CC1,7.51427857351842,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5401551,C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)C(Br)(Br)Br)c1ccc(-c2ccccc2)cc1)c1ccccc1,7.096910013008056,2,CHEMBL4523582,IC50,Highly Active
CHEMBL5632807,O=C(CNC(=O)C1CCCCC1)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccn1,7.661543506395395,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5276480,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)OCc1ccccc1,7.292429823902063,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5566569,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)NC(C=O)CC1CCCC1,7.100015437450609,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5188982,O=C(NCc1ccco1)[C@@H]1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1Cc1ccc(Cl)cc1Cl,9.318758762624412,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5618567,N#C[C@@]1(c2ccc3c(NC(=O)c4ccc(Nc5ncccn5)cc4)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,7.489723155582645,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5563523,COC(=O)N[C@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CC[C@@H](C)F)C(=O)C(=O)NC1CC1)C(C)(C)C,7.958607314841775,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5592077,COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CC(O)NC1=O)C(C)(C)C,7.886056647693163,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5282079,CC(C)(C)[C@H](NS(=O)(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,7.649364391741045,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5561778,CN1CCN(C(=O)c2cc(C3CC3)cc([N+](=O)[O-])c2N[C@@H]2CCC[C@@H]2NC(=O)c2cc(=O)[nH]c3c(F)cccc23)CC1,7.54515513999149,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5179259,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)C(C)(C)C)cc12,7.193141970481182,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5593349,Cc1cc(C(=O)NCc2cscn2)ccc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2ccns2)c1,8.522878745280337,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5773655,COc1ccc(F)c2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,8.301029995663981,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5435470,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCCC2)CN1C(=O)OCc1ccccc1,7.309803919971486,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5560324,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cc(=O)[nH]c2c(F)cccc12,7.2441251443275085,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5183165,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1)C2(C)C,7.721246399047171,1,CHEMBL4523582,IC50,Highly Active
CHEMBL4877358,N=C(N/N=C/c1ccccc1O)c1nonc1NCNc1nonc1C(=N)N/N=C/c1ccccc1O,7.079633382694096,2,CHEMBL4523582,IC50,Highly Active
CHEMBL5415290,CC(C)(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.275724130399211,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5556435,Cn1cnc(Cn2c(=O)cc(Nc3cc4cn(C)nc4cc3OC(F)(F)F)n(Cc3cc(F)c(F)cc3F)c2=O)n1,8,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5184792,NC(=O)CCN(NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1)C(=O)CCl,8.096910013008056,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5286331,COc1ccc(OCC(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)C3(C)C)cc1F,7.429457060118103,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5191017,Cc1nnc(SC(=O)c2ccc3ccccc3c2)s1,7.009330845922602,2,CHEMBL4523582,IC50;Ki,Highly Active
CHEMBL5633618,CC[C@@H](NC(=O)C1CCC(F)(F)CC1)C(=O)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccn1,7.380906669373258,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5277900,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CCc1ccc(F)c(F)c1,7.7594507517174005,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5393918,NCCc1ccc(C(F)F)cc1,7.301029995663981,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5198234,CC(C)C[C@H](NC(=O)c1cc2cnccc2[nH]1)C(=O)NN(CCC(N)=O)C(=O)CCl,7.853871964321762,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5559068,CN1C(=O)[C@H](Cc2ccccc2)N(C(=O)CNC(=O)c2cccs2)CCCOc2c(Cl)cccc2CN1C#N,8.581521631470224,2,CHEMBL4523582,IC50;Ki,Highly Active
CHEMBL103299,Cc1ccc(CCN)cc1,7.113509274827518,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5431872,Cn1cc(COc2cc(Cl)cc(-n3cc(-c4ccc[nH]c4=O)c(=O)n(-c4cccnc4)c3=O)c2)c(C(F)(F)F)n1,8.221848749616356,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5785413,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,7.042247319122811,2,CHEMBL4523582,Ki,Highly Active
CHEMBL5813863,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)[C@@]2(C)CO,7.036212172654444,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5414443,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CC2(CCC2)C1,7.113509274827518,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5633810,[2H][C@](C(=O)N[C@@H](C)c1ccc(F)cc1)(c1ccccc1)N(C(=O)C(C)=O)c1ccc2c(c1)oc1ccccc12,8.096910013008056,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5207081,Cc1ccnc(SC(=O)c2cc3ccccc3[nH]2)n1,7.268178905063941,2,CHEMBL4523582,IC50;Ki,Highly Active
CHEMBL5565749,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@H]1CCC[C@H]1NC(=O)c1cc(=O)[nH]c2ccccc12,7.289882634888183,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5561918,Cn1cnc(Cn2c(=O)cc(Nc3cc4cn(C)nc4cc3F)n(Cc3cc(Cl)c(F)cc3F)c2=O)n1,7.7447274948966935,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5420763,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCC3CC3)c2)c(=O)n(-c2cccnc2)c1=O,7,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5172248,O=C(NCc1cccs1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1,9.214670164989233,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5201264,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@H]1CCNC1=O)C2(C)C,7.533256356075647,2,CHEMBL4523582,IC50,Highly Active
CHEMBL5180730,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,7.2441251443275085,5,CHEMBL4523582,IC50;Ki,Highly Active
CHEMBL5287318,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc(Cl)c(Cl)c3)C[C@@H]21,7.906578314837765,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5563746,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C1\CCOC1=O)C[C@@H]1CCNC1=O,8.79997073344623,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5077894,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)[C@@H](NS(=O)(=O)C(F)(F)F)C3CCCCC3)C[C@@H]21,7.6777807052660805,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5593684,Cc1ccc(NC(=O)[C@H]2CCCCN2)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2cccs2)c1,8.397940008672037,1,CHEMBL4523582,IC50,Highly Active
CHEMBL4852507,C=CCn1ccc2c(C(=O)Oc3cncc(Cl)c3)cccc21,7.136677139879544,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5797422,COc1ccc(F)c2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,8.698970004336019,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5559272,CC(c1nc(-c2cc(NCc3ccc(C(=O)O)s3)cc(C(F)(F)F)c2)no1)c1cccc2ccccc12,7,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5425010,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)CCC3CCCCC3)C[C@@H]21,7.3872161432802645,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5597157,CCOc1ccc(C(=O)Oc2cncc(Cl)c2)c(F)c1,7.324221658325915,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5584042,CC(C)(CCOCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,7.619788758288394,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5867786,CCC(C(NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C)C(F)(F)F,7.342224732789047,2,CHEMBL4523582,Ki,Highly Active
CHEMBL5395225,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,8.397940008672037,2,CHEMBL4523582,IC50;Ki,Highly Active
CHEMBL5185670,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.795880017344075,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5633587,O=C(CNC(=O)c1ccc(Cl)c(F)c1)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccn1,7.732828271596986,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5572845,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)[C@@H](NC(=O)C(F)(F)F)c3ccc(Cl)c(Cl)c3)C[C@@H]21,7.6020599913279625,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5561361,O=C(N[C@H]1CCCC[C@H]1Nc1c(C(=O)N2CCOCC2)cc(C2CC2)cc1[N+](=O)[O-])c1cc(=O)[nH]c2ccccc12,8.017728766960431,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5405842,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,9.154901959985743,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5575592,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)OCc3cccnc3)C[C@@H]21,7.102372908709558,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5563321,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cc(=O)[nH]c2ccccc12,7.38933983691012,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5564834,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccccc3)C[C@@H]21,7.135985522789741,2,CHEMBL3927;CHEMBL4523582,IC50,Highly Active
CHEMBL5562962,Cc1cccc2[nH]c(C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)C4(C)C)cc12,7.431798275933005,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5290856,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc(Cl)cc1F,7.459670525209126,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5204224,CCOc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,7.619788758288394,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5573583,CC1CC(C(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)C3(C)C)C1,7.086186147616283,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5591580,COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C,8.605548319173783,1,CHEMBL4523582,Ki,Highly Active
CHEMBL5286326,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3cccc(C(F)(F)F)c3)C[C@@H]21,7.3635121036466344,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5639684,[O-][S+](Cc1cccnc1)c1nnc(-c2cccc(Br)c2)o1,7.259637310505756,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5179778,CC(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,7.835240043907064,2,CHEMBL4523582,IC50;Ki,Highly Active
CHEMBL5188908,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1Cc1ccc(Cl)cc1Cl,9.356547323513812,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5563890,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1c[nH]cn1,7.79997073344623,1,CHEMBL4523582,IC50,Highly Active
CHEMBL5178568,O=C(Sc1nc2ccccc2s1)c1ccc(-c2ccccc2)s1,7.1399203482970215,2,CHEMBL4523582,IC50;Ki,Highly Active
