MW,LogP,HBD,HBA,TPSA,nRotB,nAtoms,Aromatic_Bonds,Ring_Count
524.073554632,6.597,1,5,83.21000000000001,5,35,24,NA
473.159554484,4.816,3,4,109.63999999999999,8,33,22,NA
749.2916908440001,3.3289999999999993,2,10,193.51,9,52,16,NA
308.11609237199997,2.4300000000000006,0,2,53.35000000000001,2,23,16,NA
580.28969962,2.5690000000000004,3,9,156.7,18,42,11,NA
230.09429430799997,2.844,1,2,46.53,3,17,11,NA
253.14264146799997,3.009999999999999,2,4,83.96000000000001,7,18,6,NA
430.06984171999994,3.0380000000000003,2,7,124.78999999999999,11,28,6,NA
546.1936910600001,3.328000000000001,3,8,158.64,12,39,20,NA
463.16781066,2.406,1,7,117.59,11,33,21,NA
460.199170364,0.08799999999999997,3,11,159.35999999999999,14,31,0,NA
508.28969961999996,2.269,3,11,143.14,15,36,0,NA
354.046356048,3.6979999999999995,4,5,115.67000000000002,3,25,17,NA
515.047332448,4.642,0,5,102.87,8,34,21,NA
402.14019894399996,5.344,2,2,79.41999999999999,8,29,22,NA
483.21580640800005,4.628,1,5,84.67,10,36,23,NA
425.1142338,3.4290000000000007,1,4,92.54999999999998,4,30,12,NA
273.151749608,4.963,0,1,3.24,2,21,17,NA
390.210741704,5.142000000000001,1,3,32.34,6,29,17,NA
450.277009696,7.98,2,4,74.6,1,33,0,NA
310.113984196,3.7930000000000006,1,2,59.33,6,22,16,NA
340.12454888,3.5460000000000003,1,2,70.63,7,24,16,NA
513.163531716,4.747000000000001,3,6,127.21999999999998,12,36,16,NA
296.098334132,4.058000000000001,0,2,60.19,4,21,16,NA
276.078644244,3.769,0,2,47.28,0,21,16,NA
386.00145231199997,4.611000000000001,1,4,85.42,5,24,20,NA
426.103813436,5.638,1,3,104.46,5,31,27,NA
371.126991404,4.006,0,5,74.08000000000001,2,28,17,NA
483.219235024,2.019,3,10,139.9,17,33,0,NA
475.211647544,3.855,2,6,103.81,12,32,0,NA
522.305349684,2.6270000000000007,3,11,143.14,15,37,0,NA
403.129883864,3.2640000000000002,1,4,92.54999999999998,4,28,6,NA
389.00111796400006,2.74,2,5,97.22,7,24,16,NA
381.168856216,1.0049999999999997,3,7,104.37,11,28,6,NA
501.118083596,5.015999999999999,2,4,144.73,8,35,27,NA
363.028932156,5.582,1,3,97.08,4,25,16,NA
526.1021566720001,2.6550000000000002,1,8,127.46000000000001,9,36,12,NA
416.1670823879999,3.537,3,5,105.18999999999998,7,30,17,NA
433.24777523200004,4.218,2,6,90.98,10,32,17,NA
296.098334132,3.4890000000000008,2,2,70.19,6,21,16,NA
453.14553392799996,4.472,1,4,92.54999999999998,4,32,12,NA
426.02864560399996,4.613000000000001,1,4,89.75,3,29,24,NA
274.050905272,2.386,1,3,51.22,3,19,12,NA
276.111006992,2.7299999999999995,4,5,106.44000000000001,1,20,11,NA
330.097997696,4.367,2,3,55.120000000000005,4,24,17,NA
373.094485656,6.871999999999998,0,1,22,7,23,16,NA
542.120504824,6.943,2,5,71.45,7,36,24,NA
441.93090149599993,5.531000000000001,2,2,70.19,6,24,16,NA
286.05761219199997,3.318,0,2,60.19,3,20,16,NA
332.045151196,3.6890000000000005,2,4,83.83,6,23,12,NA
419.220891788,4.03,1,5,75.44,9,31,17,NA
354.049669688,3.031,0,4,111.77,5,24,12,NA
531.2667964240001,3.032,5,7,122.52999999999999,11,38,17,NA
532.187733088,3.6450000000000005,5,7,123.32,14,38,22,NA
476.20596999599996,4.188000000000001,2,5,117.71999999999998,12,35,17,NA
493.10161842800005,4.354,1,4,92.54999999999998,5,34,12,NA
368.11609237199997,5.095,1,5,69.97,4,28,18,NA
822.391204548,3.977999999999999,5,14,261.01,26,59,17,NA
407.109233164,5.7490000000000006,0,2,90.95,4,30,27,NA
392.171414328,1.8590000000000002,2,8,110.80000000000001,14,26,0,NA
250.095356928,1.564,4,5,106.44,1,18,11,NA
539.120839172,6.1339999999999995,1,5,62.300000000000004,10,36,24,NA
310.120509056,2.468,1,3,67.51,1,23,11,NA
400.160934388,5.6450000000000005,0,2,50.54,8,29,22,NA
346.06886740799996,2.6289999999999996,5,6,140.59,4,25,17,NA
415.08380626400003,2.479,6,8,176.14999999999998,8,29,17,NA
513.152240848,6.114999999999998,2,4,116.49000000000001,8,37,28,NA
349.07486752399996,2.9139999999999997,0,4,36.440000000000005,4,23,12,NA
463.18959165999996,6.980999999999998,1,4,77.25,7,35,28,NA
464.29265976,8.301,1,4,63.60000000000001,2,34,0,NA
286.172150704,6.996,0,0,0,4,22,12,NA
349.08293367199997,1.8719999999999999,1,4,92.54999999999998,3,24,6,NA
520.214426504,3.0840000000000005,3,8,145.5,13,37,16,NA
296.139901816,2.15,1,4,53.290000000000006,3,22,12,NA
276.996307356,0.9740000000000001,2,4,77.39,3,16,11,NA
478.2631712,6.6659999999999995,2,5,75.27000000000001,13,35,12,NA
543.962391652,8.254,0,3,33.42,4,32,23,NA
420.15460312,1.775,4,9,148.41,5,31,21,NA
433.247775232,4.601,2,6,90.98,10,32,17,NA
417.05500467200005,3.1790000000000003,1,6,109.96000000000001,6,28,16,NA
288.036876748,3.052,1,3,79.34,3,20,16,NA
347.08816128399997,4.2010000000000005,1,3,68.02000000000001,6,25,17,NA
469.146012596,5.617,1,4,107.7,7,34,27,NA
482.24168680799994,3.9739999999999993,2,6,99.54,10,35,12,NA
543.017179016,1.1059999999999997,4,10,203.01,7,33,16,NA
634.297819692,5.092,4,10,142.70000000000002,21,45,12,NA
433.157245976,2.7860000000000005,1,6,108.36000000000001,9,31,21,NA
507.198105656,3.286,2,6,96.97000000000001,11,36,6,NA
372.089225992,1.5090000000000001,1,8,108.06,3,26,12,NA
337.09502258000003,4.893000000000002,1,2,93.58,5,25,16,NA
528.991138012,2.5330000000000004,1,7,123.40999999999998,8,32,11,NA
463.16310214,4.806000000000002,5,8,136.32000000000002,10,34,18,NA
298.084123548,3.5620000000000003,3,4,90.9,2,22,17,NA
370.141638424,3.3460000000000005,3,5,96.22000000000001,8,27,12,NA
490.12100029600003,2.3330000000000006,1,8,127.46000000000001,9,34,12,NA
386.09364267599994,1.125,0,7,92.37,4,27,12,NA
512.077513944,5.984999999999999,2,7,120.41,6,37,23,NA
433.24777523200004,2.423,1,7,87.02,9,32,12,NA
399.1252771520001,1.613,1,7,95.16999999999999,5,28,12,NA
625.293405096,2.9810000000000003,3,11,175.04000000000002,14,44,10,NA
621.210259424,6.0040000000000004,2,7,174.75000000000003,15,44,18,NA
310.96609158399997,3.4480000000000004,0,1,22,1,18,16,NA
455.124798484,3.3440000000000007,1,4,101.78,5,32,12,NA
398.126657056,5.009999999999999,1,5,79.19999999999999,5,30,18,NA
425.13286106799995,4.435999999999999,3,4,81.39999999999999,7,29,17,NA
338.151809184,5.630999999999999,0,1,52.580000000000005,6,25,15,NA
412.211055376,2.182,4,6,126.31,12,30,10,NA
687.2379941639999,1.682,6,12,185.61999999999998,17,45,11,NA
370.21440944,5.672000000000001,2,3,66.76,7,27,6,NA
306.045213176,2.8529999999999998,4,5,106.44000000000001,1,22,17,NA
358.15555188,3.716000000000001,1,4,53.290000000000006,4,27,18,NA
527.0732202840001,6.569999999999999,1,5,76.49000000000001,6,35,24,NA
236.079706864,1.3629999999999998,4,5,106.44,1,17,11,NA
353.06978214400004,3.3590000000000004,1,3,56.150000000000006,4,23,11,NA
468.20425574399997,1.5479999999999998,4,10,165.07,16,32,6,NA
309.092041812,5.551,1,2,29.1,4,22,17,NA
687.359176148,1.8569999999999995,6,14,228.86999999999998,22,49,11,NA
136.038510748,0.905,2,4,74.69,0,10,10,NA
358.15555188,3.9270000000000014,1,4,53.290000000000006,4,27,18,NA
775.3904762760001,3.961999999999999,6,14,226.65999999999997,23,56,17,NA
387.11013572,7.440999999999999,0,1,22,8,24,16,NA
499.15657728,5.194999999999999,2,4,125.72,8,36,27,NA
443.196882532,4.016999999999999,3,6,117.99000000000001,10,32,16,NA
336.054418632,4.082,0,2,60.19,4,23,16,NA
453.168856216,5.513999999999999,2,4,101.39,7,34,27,NA
477.13584183600005,3.313000000000001,0,5,112.1,9,34,21,NA
495.08088298399997,4.088000000000002,1,4,101.78,6,34,12,NA
281.001033888,3.9530000000000007,0,2,39.19,3,18,12,NA
365.086783468,3.579,2,4,124.61,5,24,15,NA
389.1142338,0.6939999999999997,2,7,95.58000000000001,7,27,6,NA
457.12086046800005,5.670000000000001,1,4,120.22,7,33,28,NA
441.930901496,5.531000000000001,2,2,70.19,6,24,16,NA
498.07982601599997,2.596000000000001,10,10,220.75999999999996,5,36,24,NA
390.16919056399996,4.261,4,7,113.32,8,29,17,NA
403.12988386399996,3.301,1,4,92.54999999999998,4,28,6,NA
512.142674716,4.377,1,6,85.67,12,36,18,NA
369.09695422799996,3.5290000000000012,1,4,108.42,7,25,17,NA
456.36034539599996,9.407000000000002,2,3,57.53,2,33,0,NA
250.110613068,3.0780000000000007,0,2,34.89,2,19,16,NA
558.305349684,2.482,3,9,156.7,18,40,5,NA
590.264153568,4.056000000000001,2,8,118.45000000000002,14,44,28,NA
297.14886972,4.2509999999999994,2,4,83.96000000000001,6,21,6,NA
347.974568868,3.3289999999999997,4,5,106.44000000000001,1,21,17,NA
373.03287017200006,1.1990000000000003,1,5,66.84,3,25,6,NA
497.21346838200003,5.109,1,5,75.44,10,36,23,NA
492.331170508,3.072000000000001,4,9,133.47,15,35,0,NA
476.12667412,4.9620000000000015,2,4,151.72000000000003,8,34,22,NA
424.13578226,4.926,0,4,79.26,7,31,27,NA
256.240230264,7.233,1,2,37.3,12,18,0,NA
495.171354752,5.958,1,5,62.300000000000004,10,36,24,NA
401.18517497600004,3.5040000000000004,1,6,82.19,4,30,16,NA
550.224991188,2.999,3,8,154.73,14,39,16,NA
469.26890460000004,3.154000000000001,4,8,133.05,19,34,11,NA
466.177168404,3.1670000000000003,4,6,103.09,14,33,16,NA
519.215806408,5.074000000000001,1,7,88.60000000000001,12,39,24,NA
388.1158176,5.6480000000000015,5,6,140.59000000000003,5,28,17,NA
271.059305768,1.279,4,6,119.33000000000001,1,20,17,NA
528.177310636,6.411000000000001,2,3,83.81,9,39,27,NA
451.091016884,-0.15500000000000008,4,10,216.99999999999997,6,31,16,NA
461.288971348,5.105999999999999,3,8,113.60000000000001,18,33,6,NA
475.11104024,4.357,1,4,92.54999999999998,4,33,12,NA
405.18748348400004,4.369999999999999,3,4,81.39999999999999,7,29,17,NA
463.20669826799997,-1.537,7,12,199.95,17,33,6,NA
608.105191364,4.022000000000001,1,8,127.46000000000001,11,41,12,NA
447.26342529600004,4.613,2,6,90.98,10,33,17,NA
522.305349684,2.8550000000000004,3,11,143.14,15,37,0,NA
304.15756326,4.549000000000001,2,3,55.120000000000005,4,23,17,NA
604.1361548880001,8.23,2,5,71.45,8,41,30,NA
561.248837852,2.8890000000000007,2,9,122.11,13,42,28,NA
433.236541852,4.446999999999999,1,5,75.44,9,32,17,NA
459.00490074799995,2.9080000000000004,1,6,162.44,7,29,22,NA
473.210327104,5.963,1,5,62.300000000000004,9,36,24,NA
441.10914841999994,2.8360000000000003,1,4,101.78,5,31,12,NA
448.14567824799997,4.163,0,6,83.14,4,32,17,NA
397.109627088,2.9460000000000006,2,5,118.87,8,28,18,NA
578.244167072,4.3020000000000005,2,8,109.22,13,43,28,NA
417.08485182,5.200000000000001,4,6,144.14999999999998,4,31,23,NA
708.220676592,5.491000000000001,8,10,214.43999999999997,6,52,24,NA
518.013022908,3.9070000000000005,1,5,174.85000000000002,8,32,22,NA
326.126657056,4.348000000000001,4,5,106.44,2,24,17,NA
479.23212516800004,5.091000000000001,2,6,90.98,9,36,23,NA
552.204255744,2.548,4,9,174.95999999999998,14,39,16,NA
462.136176184,3.550000000000001,2,7,150.5,9,33,18,NA
323.13438529200005,4.6049999999999995,1,2,51.709999999999994,5,23,17,NA
401.060090052,3.773000000000002,2,5,109.64000000000001,7,27,18,NA
619.2617685319999,4.1610000000000005,3,8,150.75,12,44,6,NA
401.14993234,2.925,3,6,117.98999999999998,9,29,16,NA
515.264487916,2.599,2,8,114.15,12,38,21,NA
305.04702683200003,2.626,4,6,153.17000000000002,5,21,11,NA
524.014652416,2.876,1,8,136.3,7,33,17,NA
431.161183992,4.439,1,4,92.54999999999998,4,30,6,NA
496.28969961999996,2.2750000000000004,3,11,143.14,15,35,0,NA
308.010306976,2.7800000000000002,0,2,128.8,4,21,12,NA
283.077933036,2.4600000000000004,1,3,83.94,3,20,16,NA
420.15728848799995,6.177000000000001,3,4,100.13000000000001,3,31,17,NA
296.14124449999997,4.152,0,3,43.370000000000005,0,22,6,NA
476.205969996,4.188000000000001,2,5,117.71999999999998,12,35,17,NA
884.4232536239999,3.37,4,17,206.86999999999998,19,64,12,NA
470.112086676,1.1529999999999996,2,10,171.25,7,33,22,NA
491.220891788,4.996000000000001,1,6,79.37,11,37,24,NA
618.286070784,-5.9030000000000005,10,18,303.65000000000003,25,43,0,NA
358.026826068,4.001000000000001,0,3,119.99999999999999,5,23,12,NA
447.26342529600004,4.315,1,6,80.12,9,33,17,NA
556.1644107999999,5.074,2,7,94.74000000000001,8,38,17,NA
323.16337691200005,4.1610000000000005,1,5,62.300000000000004,3,24,11,NA
486.146072172,2.5300000000000002,1,8,127.46000000000001,9,34,12,NA
274.084123548,3.715,3,4,86.99000000000001,4,20,12,NA
364.189926008,3.9620000000000006,3,4,93.03,8,27,17,NA
303.016235336,4.027,0,1,22,2,18,16,NA
564.26177062,2.4710000000000005,3,11,159.35999999999999,15,39,6,NA
453.166411604,5.898,1,3,68.02000000000001,9,33,17,NA
463.120191772,2.9920000000000004,1,6,123.1,8,33,21,NA
283.09569127599997,0.8490000000000001,2,5,82.27000000000001,5,21,10,NA
304.15756325999996,4.549000000000001,2,3,55.120000000000005,4,23,17,NA
609.1595635900001,1.6689999999999998,3,8,119.99000000000001,5,42,18,NA
473.188546104,4.153,1,6,108.36000000000001,9,34,21,NA
386.10487605599997,1.2219999999999998,0,8,99.27,3,27,12,NA
510.16341016,4.676,1,6,76.44,12,36,18,NA
536.2093411239999,3.225000000000001,3,9,154.73,14,38,16,NA
471.067110644,1.4809999999999997,3,9,201.96999999999997,8,32,18,NA
434.18417193199997,4.0120000000000005,1,4,98.53999999999999,7,32,12,NA
356.10170525999996,5.370999999999999,0,2,88.43,4,24,16,NA
415.09253754400004,6.413999999999999,1,4,123.15999999999998,5,29,27,NA
602.22539871,1.9300000000000004,4,12,213.35999999999996,14,42,16,NA
518.013022908,3.9070000000000014,1,5,174.85000000000002,8,32,22,NA
404.019410884,4.202000000000001,2,2,79.41999999999999,7,24,16,NA
209.992154812,-0.1620000000000002,0,3,99.33,3,13,10,NA
417.043567396,6.444000000000001,0,3,58.68,3,29,24,NA
470.196548184,1.8500000000000003,1,8,104.13,2,34,12,NA
375.098583736,2.1869999999999994,1,4,92.55,4,26,6,NA
526.117460608,3.9039999999999986,1,7,85.95,5,36,17,NA
305.029268592,2.577,3,5,148.04,5,20,11,NA
451.09101688400006,-0.15500000000000008,4,10,216.99999999999997,6,31,16,NA
566.086523672,0.19899999999999987,4,12,216.37999999999997,9,37,16,NA
494.15901980399997,3.7280000000000006,0,8,111.46000000000001,4,37,17,NA
506.17208302399996,3.970000000000001,1,6,94.89999999999998,13,36,18,NA
417.145533928,3.87,1,4,92.54999999999998,4,29,6,NA
386.164185436,3.007,2,6,84.5,12,28,12,NA
571.175309832,3.9790000000000005,2,8,97.97999999999999,9,39,17,NA
439.153206152,5.077,2,4,101.39,7,33,27,NA
403.225977168,4.372,1,4,54.46,7,30,17,NA
246.05753194,1.736,2,4,108.53,4,17,11,NA
402.07712002,5.716999999999999,1,5,69.97,4,29,18,NA
449.17394159599996,6.367,2,4,88.25,7,34,28,NA
403.22597716800004,5.609999999999999,3,5,70.23,10,30,17,NA
172.052429496,1.6209999999999996,0,2,34.14,0,13,6,NA
510.316583064,1.1310000000000007,5,12,192.51000000000002,19,36,0,NA
491.028768628,6.755999999999999,2,3,53.35000000000001,3,31,24,NA
188.044190384,1.9819999999999998,1,1,79.28,4,11,5,NA
404.20999275599996,5.43,2,5,67.43,9,30,17,NA
286.22966558,7.608000000000001,1,1,20.23,1,21,6,NA
358.105252916,4.6880000000000015,4,5,120.36000000000001,5,26,17,NA
298.997947168,4.471,0,1,50.24,3,16,10,NA
378.205576072,3.767000000000001,2,4,82.16999999999999,8,28,17,NA
378.036039492,5.036999999999999,1,2,59.33,6,24,16,NA
417.21647510400004,3.6879999999999997,2,6,90.98,9,31,17,NA
508.111578484,2.4939999999999998,1,8,127.46000000000001,9,35,12,NA
511.1565772800001,5.494999999999999,2,4,125.72,9,37,28,NA
404.01941088399997,4.202,2,2,79.41999999999999,7,24,16,NA
603.2515402839999,3.998000000000001,4,8,170.51999999999998,14,43,20,NA
448.18858861599995,5.999999999999999,3,5,96.22000000000001,4,33,12,NA
440.066966324,0.575,4,10,173.85999999999999,5,29,16,NA
497.177312724,5.854,1,6,87.75,10,36,24,NA
507.156989792,6.409000000000001,1,3,68.02000000000001,9,37,23,NA
441.11471246800005,5.254,2,4,116.49000000000001,6,32,27,NA
326.10889881599996,3.5560000000000005,2,4,80.57000000000001,4,23,17,NA
496.06417595199997,2.4080000000000004,8,8,198.75999999999996,4,36,24,NA
317.037503472,3.581999999999999,2,4,83.96000000000001,7,18,6,NA
454.20049069199996,4.605,1,5,88.33,9,34,23,NA
402.2307282,4.896,1,3,41.57,7,30,17,NA
541.088870348,6.751,1,5,76.49000000000001,6,36,24,NA
326.005475072,3.7640000000000002,2,2,44.89,0,20,16,NA
343.04904669999996,0.6719999999999997,2,6,78.51,6,22,6,NA
498.09913904399997,-0.7260000000000002,4,12,216.37999999999997,8,33,16,NA
459.191797152,3.4949999999999997,3,6,127.22,11,33,16,NA
565.23589022,2.6000000000000005,4,9,166.76,15,40,16,NA
470.266838936,2.1530000000000005,2,6,96.36000000000001,2,34,0,NA
708.220676592,5.491000000000001,8,10,214.43999999999997,6,52,24,NA
349.122654972,3.5130000000000003,1,3,68.02000000000001,6,26,17,NA
320.079706864,3.7970000000000006,4,5,106.44000000000001,1,24,22,NA
285.066889684,3.214000000000001,1,3,46.92,3,20,16,NA
387.134282276,2.488999999999999,3,6,117.98999999999998,8,28,16,NA
280.08479224399997,1.324,1,5,80.47,3,21,12,NA
298.02345493999997,2.901000000000001,0,3,94.69999999999999,3,20,12,NA
330.21949481999997,3.035,1,3,54.37,1,24,0,NA
418.126382284,-0.2870000000000002,7,9,167.91,3,30,12,NA
347.974568868,3.3289999999999997,4,5,106.44000000000001,1,21,17,NA
387.18344366,5.541000000000001,1,4,59.42,5,29,18,NA
401.06978214400004,4.604999999999999,2,4,65.2,4,27,17,NA
322.09872805599997,1.56,1,6,91.93,2,22,6,NA
552.082148122,4.917000000000001,5,7,182.01999999999998,7,39,24,NA
417.14553392799996,3.894000000000001,1,4,92.55,4,29,6,NA
415.114376032,4.519000000000001,1,3,77.25,8,30,17,NA
418.20049069199996,2.771,0,7,73.82000000000001,4,31,11,NA
429.181232468,4.141,4,6,128.85,10,31,16,NA
513.093955728,7.311000000000001,1,4,59.42,5,34,24,NA
426.05063049999995,6.099000000000001,4,5,120.36000000000001,4,30,23,NA
444.14739249999997,7.034999999999999,1,5,69.97,5,34,24,NA
122.036779432,1.312,1,2,37.3,1,9,6,NA
482.208468532,4.041,4,6,103.09,14,34,16,NA
557.184523344,3.0290000000000004,2,8,163.49,12,40,26,NA
313.058637072,2.564,4,6,120,3,23,17,NA
384.11437812,2.3890000000000002,0,6,83.14,4,27,12,NA
448.04562563200005,4.676000000000001,1,1,79.86000000000001,9,27,16,NA
203.04187978800002,0.598,2,4,80.48,1,14,10,NA
363.104147784,4.0760000000000005,1,3,104.07,6,26,18,NA
328.08816337199994,2.7190000000000003,0,2,78.65,5,23,16,NA
361.142641468,3.2670000000000012,1,3,77.25000000000001,7,27,17,NA
499.15657728,5.194999999999999,2,4,125.72,8,36,27,NA
558.1436753559999,3.757,1,8,95.18,7,38,17,NA
505.200156344,4.753,2,7,99.60000000000001,11,38,24,NA
473.26784198,4.877,3,4,75.53,10,35,17,NA
463.165582404,4.212000000000001,3,6,117.99000000000001,10,34,22,NA
289.14666422799996,5.366,1,2,29.1,4,22,17,NA
518.19406792,8.16,6,8,155.52,5,38,22,NA
523.1121831119999,5.202,1,4,101.77999999999999,6,36,12,NA
592.235555872,3.5790000000000006,3,9,163.95999999999998,16,42,17,NA
439.129883864,4.035000000000001,1,4,92.54999999999998,4,31,12,NA
437.0626556,5.371000000000001,1,4,59.42,4,28,18,NA
465.205241724,4.529000000000001,1,5,75.44,9,35,23,NA
515.220891788,5.532,1,5,75.44,11,39,29,NA
515.257277296,7.342999999999998,1,5,62.300000000000004,9,39,24,NA
396.16852186799997,2.282,2,7,97.03,12,29,12,NA
371.18450628,1.36,3,7,104.37,10,27,6,NA
613.2734186,2.104,3,10,165.81,13,43,10,NA
436.03814766799997,6.338999999999999,1,5,69.97,4,30,18,NA
568.136154888,7.7090000000000005,1,5,62.66,6,38,24,NA
365.019745232,1.8600000000000003,0,4,64.68,4,21,11,NA
302.011264224,3.3369999999999997,1,3,63.60000000000001,6,19,6,NA
290.178298704,4.458,1,2,29.259999999999998,4,22,17,NA
544.300933,1.5410000000000004,5,12,192.51000000000002,20,39,6,NA
346.150369704,5.119,1,1,47.269999999999996,5,25,21,NA
488.084052304,3.6809999999999996,0,6,84.99,7,32,17,NA
388.226311516,4.241,3,4,58.089999999999996,7,29,17,NA
314.090271548,2.4589999999999996,4,6,115.81000000000002,3,23,17,NA
445.23654185199996,4.406000000000001,1,5,75.44,9,33,17,NA
387.26744805600003,5.515,2,3,27.299999999999997,6,29,17,NA
320.15247788,4.027000000000001,2,3,64.35,5,24,17,NA
496.06417595199997,2.4080000000000004,8,8,198.75999999999996,4,36,24,NA
445.163770836,4.718,3,6,109.25,10,33,18,NA
434.126657056,5.7479999999999984,1,5,83.10999999999999,5,33,23,NA
434.23179081999996,3.5900000000000003,1,6,88.33,9,32,17,NA
431.141595912,2.446,1,6,108.36000000000001,9,31,21,NA
363.09858373599997,2.38,1,4,92.54999999999998,3,25,6,NA
536.209341124,2.9540000000000006,3,8,154.73,14,38,16,NA
482.08411931600006,4.66,2,6,86.71000000000001,8,31,12,NA
512.114789108,-0.2890000000000002,4,12,216.37999999999994,8,34,16,NA
299.07284765599996,1.736,2,4,105.36,4,21,16,NA
371.088161284,4.861,1,3,68.02000000000001,5,27,17,NA
410.947324748,5.004,0,2,43.1,4,24,17,NA
349.098393708,2.6339999999999995,1,3,82.24000000000001,6,24,12,NA
307.0426904,2.764,3,5,132.94,5,21,11,NA
475.127402392,0.05400000000000016,4,11,192.88999999999996,7,33,16,NA
388.215078136,6.010999999999999,2,4,58.2,9,29,17,NA
453.241627232,6.240000000000001,2,4,65.2,9,34,23,NA
338.093642676,1.319,1,5,97.22999999999999,8,23,11,NA
439.12988386399996,3.8660000000000014,1,4,92.54999999999998,4,31,12,NA
360.046315624,2.9810000000000003,0,3,156.10999999999999,4,24,15,NA
314.118590908,3.2960000000000003,0,3,33.2,4,22,12,NA
467.13036253200005,5.927999999999998,2,4,116.49000000000001,7,34,28,NA
435.18344365999997,6.1019999999999985,1,4,59.42,6,33,24,NA
302.02806165199996,3.779,0,2,60.19,3,20,16,NA
330.110338296,2.185,2,6,100.9,5,24,6,NA
434.23179081999996,3.6170000000000004,1,6,88.33,9,32,17,NA
465.06221529199996,0.29799999999999993,4,11,197.64999999999998,5,31,16,NA
347.23614792800004,4.582000000000001,2,3,41.29,7,26,17,NA
565.189608724,1.9410000000000003,2,9,150.35,13,41,27,NA
582.1824576800001,4.979999999999999,3,6,145.58,9,42,27,NA
434.18417193199997,3.7769999999999992,2,6,95.94000000000001,9,32,12,NA
687.200825152,1.8569999999999998,3,12,200.49,15,46,10,NA
584.1310695080001,6.803,1,6,71.89,6,39,24,NA
359.126991404,3.6520000000000006,2,5,95.12000000000002,4,27,16,NA
482.06298994800005,5.856999999999998,2,4,77.14,3,32,24,NA
276.089877624,2.1100000000000003,1,4,49.410000000000004,0,21,12,NA
441.930901496,5.531000000000001,2,2,70.19,6,24,16,NA
386.10667056,5.255999999999999,1,5,69.97,4,29,18,NA
256.007326208,2.527,0,3,61.980000000000004,3,16,11,NA
349.082933672,1.854,1,4,92.54999999999998,3,24,6,NA
509.09653304799997,4.596,1,4,101.77999999999999,6,35,12,NA
344.139901816,3.490000000000001,1,4,53.290000000000006,4,26,18,NA
453.16233135600004,4.3420000000000005,1,5,91.29,9,33,27,NA
445.24777523200004,4.399,2,6,90.98,9,33,17,NA
464.192292004,5.041,2,6,84.5,14,33,12,NA
299.072847656,3.8900000000000006,3,5,119.8,5,21,12,NA
426.19434269199996,4.609,2,5,75.27000000000001,12,32,18,NA
345.14772684800005,3.789,1,3,68.02000000000001,6,26,17,NA
289.05211221200005,2.508,3,5,132.94,5,20,11,NA
399.119461412,4.277000000000001,1,3,68.02000000000001,7,29,17,NA
392.19000626,5.34,2,3,64.35,8,29,18,NA
503.246043916,8.848,1,4,59.42,6,38,24,NA
373.103811348,4.473,1,3,68.02000000000001,7,27,17,NA
566.121296904,7.895999999999998,4,6,159.8,5,42,34,NA
338.051441428,3.4560000000000004,4,5,106.44000000000001,2,24,17,NA
356.08307799199997,4.265000000000001,1,3,97.69,5,25,17,NA
550.167476312,4.8149999999999995,2,6,136.8,8,40,28,NA
1197.2198129600001,4.739,15,22,407.22,1,85,42,NA
546.1535713439999,4.286000000000001,2,10,137.10000000000002,17,36,6,NA
507.156989792,6.409000000000001,1,3,68.02000000000001,9,37,23,NA
511.094388012,0.38699999999999946,4,10,242.29999999999995,9,34,16,NA
431.101187644,-0.3239999999999999,4,11,197.64999999999998,5,30,16,NA
375.96141734,3.3920000000000003,0,3,55.99,4,22,17,NA
320.053217344,1.472,6,7,147.68,1,23,12,NA
298.077598688,3.0720000000000005,0,2,69.42,4,21,16,NA
487.22597716800004,6.426999999999999,1,5,62.300000000000004,9,37,24,NA
467.203133548,5.753999999999999,3,4,81.39999999999999,8,34,23,NA
542.120504824,7.082999999999999,1,5,62.66,6,36,24,NA
290.178298704,4.458,1,2,29.259999999999998,4,22,17,NA
623.255105004,-7.439,10,18,309.44,24,44,6,NA
572.069531872,4.481,0,8,111.46000000000001,4,38,17,NA
332.188863388,5.574999999999999,1,3,32.34,5,25,17,NA
480.237270124,2.5260000000000007,3,7,120.6,9,35,10,NA
380.242355504,1.1160000000000003,3,8,120.32,12,27,0,NA
289.052112212,2.6029999999999998,3,5,132.94,5,20,11,NA
554.148760736,4.6199999999999974,1,7,85.95,5,38,17,NA
455.220891788,6.147999999999999,2,4,88.25,6,34,22,NA
315.049135008,2.422999999999999,4,5,149.57999999999998,2,23,17,NA
475.304621412,5.613999999999998,3,8,113.60000000000001,18,34,6,NA
566.219905808,2.8690000000000007,3,8,163.95999999999998,15,40,16,NA
707.429170292,5.9670000000000005,4,12,179.23,20,49,0,NA
485.06265559999997,5.829999999999999,2,4,70.42,4,32,24,NA
283.133219656,3.6819999999999986,2,4,83.96000000000001,5,20,6,NA
308.098334132,3.9440000000000004,0,2,60.19,5,22,16,NA
364.08571875999996,4.414,2,2,70.19,7,25,16,NA
397.142641468,4.994,1,4,76.72000000000001,4,30,21,NA
289.052112212,2.603,3,5,132.94,5,20,11,NA
388.024496264,4.429,1,2,61.4,6,23,16,NA
392.067617956,3.8980000000000015,2,4,100.60999999999999,3,28,24,NA
696.269632872,4.353000000000001,4,11,155.14999999999998,15,52,28,NA
478.27913493599993,1.344,3,10,133.91,14,34,0,NA
298.084123548,3.5170000000000003,3,4,90.9,3,22,17,NA
